idx,seq,group,emerg,weight,size(ft)
6,1,0,0,23.99,20
7,2,0,0,23.36,20
8,3,0,0,6.46,20
9,4,0,0,18.47,20
10,5,0,0,22.86,20
11,6,0,0,12.37,20
12,7,0,0,5.66,20
13,8,0,0,19.39,20
14,9,0,0,12.9,20
15,10,0,0,7.15,20
16,11,0,0,9.8,20
17,12,0,0,6.96,20
18,13,0,0,18.16,20
19,14,0,0,5.73,20
20,15,0,0,6.17,20
21,16,0,0,20.35,20
22,17,0,0,18.59,20
23,18,0,0,7.7,20
24,19,0,0,11.79,20
25,20,0,0,10.18,20
26,21,0,0,19.79,20
27,22,0,0,22.49,20
28,23,0,0,7.15,20
29,24,0,0,18.77,20
30,25,0,0,8.45,20
31,26,0,0,6.01,20
32,27,0,0,21.59,20
33,28,0,0,14.47,20
34,29,0,0,14.65,20
35,30,0,0,23.48,20
36,31,0,0,17.39,20
37,32,0,0,9.43,20
38,33,0,0,22.41,20
39,34,0,0,12.32,20
40,35,0,0,10.33,20
41,36,0,0,9.26,20
42,37,0,0,12.27,20
43,38,0,0,5.21,20
44,39,0,0,22.57,20
45,40,0,0,16.27,20
46,41,0,0,11.04,20
47,42,0,0,16.01,20
48,43,0,0,12.78,20
49,44,0,0,8.34,20
50,45,0,0,19.91,20
