idx,seq,group,emerg,weight,size(ft)
6,1,0,0,7.43,20
7,2,0,0,16.62,20
8,3,0,0,23.93,20
9,4,0,0,23.93,20
10,5,0,0,14.68,20
11,6,0,0,14.42,20
12,7,0,0,6.02,20
13,8,0,0,9.18,20
14,9,0,0,11.07,20
15,10,0,0,14.01,20
16,11,0,0,10.49,20
17,12,0,0,18.83,20
18,13,0,0,9.36,20
19,14,0,0,6.74,20
20,15,0,0,21.36,20
21,16,0,0,16.92,20
22,17,0,0,14.71,20
23,18,0,0,15.35,20
24,19,0,0,18.68,20
25,20,0,0,18.15,20
26,21,0,0,9.44,20
27,22,0,0,10.38,20
28,23,0,0,13.91,20
29,24,0,0,19.63,20
30,25,0,0,8.5,20
31,26,0,0,5.11,20
32,27,0,0,16.63,20
33,28,0,0,5.01,20
34,29,0,0,16.38,20
35,30,0,0,22.97,20
36,31,0,0,23.88,20
37,32,0,0,21.74,20
38,33,0,0,8.83,20
39,34,0,0,16.79,20
40,35,0,0,13.28,20
41,36,0,0,23.25,20
42,37,0,0,19.56,20
43,38,0,0,11.5,20
44,39,0,0,5.36,20
45,40,0,0,14.71,20
46,41,0,0,22.7,20
47,42,0,0,14.79,20
48,43,0,0,17.06,20
49,44,0,0,23.35,20
50,45,0,0,19.17,20
