idx,seq,group,emerg,weight,size(ft)
6,1,0,0,17.42,20
7,2,0,0,22.48,20
8,3,0,0,21.31,20
9,4,0,0,23.7,20
10,5,0,0,14.73,20
11,6,0,0,21.14,20
12,7,0,0,22.36,20
13,8,0,0,8.92,20
14,9,0,0,22.76,20
15,10,0,0,18.33,20
16,11,0,0,21.35,20
17,12,0,0,12.28,20
18,13,0,0,8.14,20
19,14,0,0,10.82,20
20,15,0,0,9.37,20
21,16,0,0,9.77,20
22,17,0,0,8.13,20
23,18,0,0,10.8,20
24,19,0,0,8.66,20
25,20,0,0,23.39,20
26,21,0,0,14.05,20
27,22,0,0,23.68,20
28,23,0,0,19.39,20
29,24,0,0,22.54,20
30,25,0,0,7.71,20
31,26,0,0,5.47,20
32,27,0,0,21.7,20
33,28,0,0,6.07,20
34,29,0,0,14.02,20
35,30,0,0,14.37,20
36,31,0,0,5.31,20
37,32,0,0,8.41,20
38,33,0,0,9.76,20
39,34,0,0,13.96,20
40,35,0,0,23.06,20
41,36,0,0,10.71,20
42,37,0,0,17.88,20
43,38,0,0,7.7,20
44,39,0,0,13.33,20
45,40,0,0,7.21,20
46,41,0,0,6.69,20
47,42,0,0,18.74,20
48,43,0,0,13.84,20
49,44,0,0,11.38,20
50,45,0,0,21.9,20
