idx,seq,group,emerg,weight,size(ft)
6,1,0,0,23.86,20
7,2,0,0,22.26,20
8,3,0,0,13.13,20
9,4,0,0,12.24,20
10,5,0,0,12.0,20
11,6,0,0,12.37,20
12,7,0,0,21.63,20
13,8,0,0,11.49,20
14,9,0,0,17.75,20
15,10,0,0,21.88,20
16,11,0,0,14.29,20
17,12,0,0,22.45,20
18,13,0,0,15.81,20
19,14,0,0,10.07,20
20,15,0,0,10.5,20
21,16,0,0,16.8,20
22,17,0,0,19.21,20
23,18,0,0,21.31,20
24,19,0,0,7.6,20
25,20,0,0,10.72,20
26,21,0,0,20.27,20
27,22,0,0,12.96,20
28,23,0,0,11.34,20
29,24,0,0,23.95,20
30,25,0,0,14.0,20
31,26,0,0,8.36,20
32,27,0,0,10.82,20
33,28,0,0,17.5,20
34,29,0,0,20.66,20
35,30,0,0,11.24,20
36,31,0,0,19.27,20
37,32,0,0,14.55,20
38,33,0,0,7.97,20
39,34,0,0,21.49,20
40,35,0,0,20.07,20
41,36,0,0,9.66,20
42,37,0,0,10.53,20
43,38,0,0,23.82,20
44,39,0,0,20.59,20
45,40,0,0,6.23,20
46,41,0,0,19.13,20
47,42,0,0,13.45,20
48,43,0,0,12.34,20
49,44,0,0,9.81,20
50,45,0,0,6.25,20
