idx,seq,group,emerg,weight,size(ft)
6,1,0,0,15.33,20
7,2,0,0,10.14,20
8,3,0,0,11.69,20
9,4,0,0,6.47,20
10,5,0,0,6.97,20
11,6,0,0,16.04,20
12,7,0,0,15.32,20
13,8,0,0,9.13,20
14,9,0,0,15.85,20
15,10,0,0,21.86,20
16,11,0,0,18.83,20
17,12,0,0,12.58,20
18,13,0,0,13.6,20
19,14,0,0,5.03,20
20,15,0,0,16.27,20
21,16,0,0,7.81,20
22,17,0,0,9.3,20
23,18,0,0,17.99,20
24,19,0,0,18.39,20
25,20,0,0,9.73,20
26,21,0,0,19.09,20
27,22,0,0,18.87,20
28,23,0,0,8.37,20
29,24,0,0,19.93,20
30,25,0,0,13.05,20
31,26,0,0,17.87,20
32,27,0,0,8.43,20
33,28,0,0,20.43,20
34,29,0,0,7.6,20
35,30,0,0,6.51,20
36,31,0,0,22.98,20
37,32,0,0,18.83,20
38,33,0,0,12.56,20
39,34,0,0,16.96,20
40,35,0,0,16.87,20
41,36,0,0,5.62,20
42,37,0,0,17.09,20
43,38,0,0,18.3,20
44,39,0,0,14.55,20
45,40,0,0,15.5,20
46,41,0,0,13.0,20
47,42,0,0,17.93,20
48,43,0,0,8.93,20
49,44,0,0,15.78,20
50,45,0,0,12.76,20
