idx,seq,group,emerg,weight,size(ft)
6,1,0,0,18.2,20
7,2,0,0,6.06,20
8,3,0,0,8.1,20
9,4,0,0,9.59,20
10,5,0,0,15.28,20
11,6,0,0,12.57,20
12,7,0,0,22.44,20
13,8,0,0,16.56,20
14,9,0,0,14.19,20
15,10,0,0,9.32,20
16,11,0,0,6.57,20
17,12,0,0,19.51,20
18,13,0,0,20.48,20
19,14,0,0,7.3,20
20,15,0,0,23.54,20
21,16,0,0,10.91,20
22,17,0,0,14.36,20
23,18,0,0,8.68,20
24,19,0,0,20.62,20
25,20,0,0,17.71,20
26,21,0,0,15.92,20
27,22,0,0,11.88,20
28,23,0,0,23.26,20
29,24,0,0,15.38,20
30,25,0,0,17.64,20
31,26,0,0,17.25,20
32,27,0,0,7.47,20
33,28,0,0,17.75,20
34,29,0,0,11.01,20
35,30,0,0,7.72,20
36,31,0,0,7.9,20
37,32,0,0,19.47,20
38,33,0,0,23.54,20
39,34,0,0,22.21,20
40,35,0,0,7.51,20
41,36,0,0,11.57,20
42,37,0,0,9.51,20
43,38,0,0,20.99,20
44,39,0,0,11.76,20
45,40,0,0,6.88,20
46,41,0,0,14.68,20
47,42,0,0,11.43,20
48,43,0,0,18.42,20
49,44,0,0,8.65,20
50,45,0,0,10.89,20
