idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,15.22,0,15.22,0,0,20
2,3,0,0,15.52,1,115.52,0,0,20
3,4,0,0,12.6,3,312.6,0,0,20
4,1,0,0,14.63,0,14.63,1,0,20
5,3,0,1,16.06,2,216.06,2,0,20
6,6,0,1,14.43,1,114.43,3,0,20
7,6,0,2,21.46,1,121.46000000000001,4,0,20
8,4,0,1,20.59,3,320.59,5,0,20
9,5,0,0,11.59,0,11.59,6,0,20
10,3,0,2,5.28,3,305.28,7,0,20
11,2,0,0,11.3,0,11.3,8,1.0,20
12,5,0,1,7.64,1,107.64,9,0,20
13,3,0,3,16.37,3,316.37,10,0,20
14,2,0,1,23.34,0,23.34,11,1.0,20
15,1,0,1,19.94,0,19.94,12,0,20
16,2,0,2,5.6,0,5.6,13,1.0,20
17,6,0,3,21.55,3,321.55,14,0,20
18,5,0,2,16.95,1,116.95,15,0,20
19,5,0,3,18.4,2,218.4,16,0,20
20,1,0,2,23.32,0,23.32,17,0,20
