idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,19.05,2,219.05,0,0,20
2,4,0,0,9.6,3,309.6,0,0,20
3,4,0,1,23.18,3,323.18,0,1.0,20
4,3,0,0,9.19,0,9.19,1,0,20
5,4,0,2,21.84,3,321.84,2,1.0,20
6,3,0,1,21.41,0,21.41,3,0,20
7,3,0,2,18.54,1,118.53999999999999,4,0,20
8,6,0,0,5.52,1,105.52,5,0,20
9,2,0,1,19.25,2,219.25,6,0,20
10,2,0,2,15.86,3,315.86,7,0,20
11,5,0,0,17.26,0,17.26,8,0,20
12,3,0,3,21.66,1,121.66,9,0,20
13,5,0,1,23.5,0,23.5,10,0,20
14,1,0,0,20.83,0,20.83,11,1.0,20
15,3,0,4,11.36,3,311.36,12,0,20
16,6,0,1,7.51,2,207.51,13,0,20
17,1,0,1,7.25,0,7.25,14,1.0,20
18,1,0,2,15.15,1,115.15,15,1.0,20
19,5,0,2,11.22,1,111.22,16,0,20
20,1,0,3,19.95,0,19.95,17,1.0,20
