idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,16.05,2,216.05,0,0,20
2,5,0,0,8.3,3,308.3,0,0,20
3,4,0,0,16.87,1,116.87,0,0,20
4,5,0,1,10.0,3,310.0,1,0,20
5,5,0,2,18.17,3,318.17,2,0,20
6,2,0,0,21.6,0,21.6,3,0,20
7,4,0,1,15.18,2,215.18,4,0,20
8,4,0,2,6.87,3,306.87,5,0,20
9,2,0,1,12.4,1,112.4,6,0,20
10,2,0,2,10.56,2,210.56,7,0,20
11,3,0,0,13.75,0,13.75,8,0,20
12,3,0,1,22.63,2,222.63,9,0,20
13,1,0,0,5.46,0,5.46,10,0,20
14,1,0,1,18.22,0,18.22,11,0,20
15,1,0,2,20.13,2,220.13,12,0,20
16,4,0,3,10.49,3,310.49,13,0,20
17,3,0,2,14.95,3,314.95,14,0,20
18,6,0,1,20.08,3,320.08,15,0,20
19,3,0,3,17.28,3,317.28,16,0,20
20,2,0,3,11.63,2,211.63,17,0,20
