idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,18.73,0,18.73,0,0,20
2,3,0,0,15.71,2,215.71,0,0,20
3,1,0,0,10.74,2,210.74,0,0,20
4,3,0,1,18.63,2,218.63,1,0,20
5,3,0,2,16.83,3,316.83,2,0,20
6,2,0,0,14.56,0,14.56,3,0,20
7,2,0,1,14.83,0,14.83,4,0,20
8,2,0,2,15.27,0,15.27,5,0,20
9,2,0,3,7.52,2,207.52,6,1.0,20
10,2,0,4,23.3,1,123.3,7,1.0,20
11,1,0,1,12.35,2,212.35,8,0,20
12,6,0,1,7.95,1,107.95,9,0,20
13,1,0,2,20.21,2,220.21,10,0,20
14,4,0,0,8.3,0,8.3,11,0,20
15,4,0,1,23.57,0,23.57,12,0,20
16,6,0,2,14.71,3,314.71,13,0,20
17,4,0,2,5.65,1,105.65,14,0,20
18,5,0,0,7.16,0,7.16,15,0,20
19,5,0,1,16.89,1,116.89,16,0,20
20,4,0,3,18.51,2,218.51,17,0,20
