idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,13.29,0,13.29,0,0,20
2,4,0,1,10.7,1,110.7,0,0,20
3,5,0,0,8.88,0,8.88,0,0,20
4,2,0,0,10.93,0,10.93,1,0,20
5,4,0,2,5.34,3,305.34,2,0,20
6,6,0,0,12.72,1,112.72,3,0,20
7,6,0,1,14.23,2,214.23,4,0,20
8,3,0,0,9.77,1,109.77,5,0,20
9,4,0,3,14.94,3,314.94,6,0,20
10,3,0,1,21.25,1,121.25,7,0,20
11,3,0,2,11.4,2,211.4,8,0,20
12,1,0,0,17.61,0,17.61,9,1.0,20
13,4,0,4,18.37,3,318.37,10,0,20
14,3,0,3,14.11,3,314.11,11,0,20
15,5,0,1,13.81,0,13.81,12,0,20
16,6,0,2,21.96,3,321.96,13,0,20
17,2,0,1,13.29,0,13.29,14,0,20
18,5,0,2,5.57,2,205.57,15,0,20
19,2,0,2,17.55,1,117.55,16,0,20
20,1,0,1,12.67,0,12.67,17,1.0,20
