idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,14.36,3,314.36,0,1.0,20
2,4,0,0,15.62,1,115.62,0,0,20
3,6,0,0,14.24,0,14.24,0,0,20
4,3,0,1,13.26,3,313.26,1,1.0,20
5,2,0,0,11.02,0,11.02,2,0,20
6,2,0,1,13.4,0,13.4,3,0,20
7,4,0,1,19.05,1,119.05,4,0,20
8,4,0,2,23.54,2,223.54,5,0,20
9,4,0,3,5.05,3,305.05,6,0,20
10,5,0,0,6.23,2,206.23,7,0,20
11,3,0,2,18.93,2,218.93,8,1.0,20
12,6,0,1,12.75,2,212.75,9,0,20
13,6,0,2,21.16,3,321.16,10,0,20
14,5,0,1,12.5,2,212.5,11,0,20
15,2,0,2,19.75,1,119.75,12,0,20
16,5,0,2,13.12,2,213.12,13,0,20
17,1,0,0,18.69,0,18.69,14,1.0,20
18,4,0,4,11.74,3,311.74,15,0,20
19,2,0,3,10.25,2,210.25,16,0,20
20,1,0,1,7.59,0,7.59,17,1.0,20
