idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,6,0,0,23.43,0,23.43,1,0,0,20
2,8,0,0,13.76,0,13.76,2,0,0,20
3,9,0,0,18.84,0,18.84,3,0,0,20
4,9,0,1,20.27,0,20.27,4,0,0,20
5,10,0,0,8.66,0,8.66,5,0,0,20
6,9,0,2,21.95,0,21.95,6,0,0,20
7,1,0,0,5.19,0,5.19,7,0,0,20
8,8,0,1,18.1,0,18.1,8,0,0,20
9,2,0,0,14.78,0,14.78,9,0,0,20
10,10,0,1,11.03,0,11.03,10,0,0,20
11,2,0,1,22.18,0,22.18,11,0,0,20
12,5,0,0,8.0,0,8.0,12,0,0,20
13,3,0,0,10.71,0,10.71,13,0,0,20
14,10,0,2,14.47,0,14.47,14,0,0,20
15,3,0,1,18.17,0,18.17,15,0,0,20
16,10,0,3,16.99,0,16.99,16,0,0,20
17,7,0,0,9.64,0,9.64,17,0,0,20
18,1,0,1,6.97,0,6.97,18,0,0,20
19,4,0,0,5.84,0,5.84,19,0,0,20
20,7,0,1,21.8,0,21.8,20,0,0,20
