idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,2,0,0,18.81,0,18.81,1,0,0,20
2,1,0,0,10.4,0,10.4,2,0,0,20
3,1,0,1,14.83,0,14.83,3,0,0,20
4,9,0,0,10.93,0,10.93,4,0,0,20
5,3,0,0,14.54,0,14.54,5,0,0,20
6,4,0,0,8.01,0,8.01,6,0,0,20
7,2,0,1,21.74,0,21.74,7,0,0,20
8,5,0,0,7.42,0,7.42,8,0,0,20
9,1,0,2,16.64,0,16.64,9,0,0,20
10,3,0,1,16.24,0,16.24,10,0,0,20
11,4,0,1,9.89,0,9.89,11,0,0,20
12,4,0,2,12.78,0,12.78,12,0,0,20
13,5,0,1,12.06,0,12.06,13,0,0,20
14,6,0,0,7.03,0,7.03,14,0,0,20
15,6,0,1,9.04,0,9.04,15,0,0,20
16,2,0,2,22.31,0,22.31,16,0,0,20
17,4,0,3,14.72,0,14.72,17,0,0,20
18,3,0,2,18.64,0,18.64,18,0,0,20
19,7,0,0,7.64,0,7.64,19,0,0,20
20,5,0,2,13.09,0,13.09,20,0,0,20
