idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,10,0,0,6.73,0,6.73,1,0,0,20
2,2,0,0,20.35,0,20.35,2,0,0,20
3,9,0,0,10.61,0,10.61,3,0,0,20
4,7,0,0,7.53,0,7.53,4,0,0,20
5,10,0,1,7.58,0,7.58,5,0,0,20
6,2,0,1,21.47,0,21.47,6,0,0,20
7,10,0,2,21.18,0,21.18,7,0,0,20
8,5,0,0,5.02,0,5.02,8,0,0,20
9,6,0,0,16.66,0,16.66,9,0,0,20
10,9,0,1,10.76,0,10.76,10,0,0,20
11,1,0,0,5.15,0,5.15,11,0,0,20
12,8,0,0,5.29,0,5.29,12,0,0,20
13,8,0,1,14.63,0,14.63,13,0,0,20
14,9,0,2,18.6,0,18.6,14,0,0,20
15,8,0,2,20.78,0,20.78,15,0,0,20
16,4,0,0,8.87,0,8.87,16,0,0,20
17,4,0,1,15.79,0,15.79,17,0,0,20
18,6,0,1,21.1,0,21.1,18,0,0,20
19,3,0,0,9.91,0,9.91,19,0,0,20
20,1,0,1,16.69,0,16.69,20,0,0,20
