idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,10,0,0,10.27,0,10.27,1,0,0,20
2,8,0,0,21.93,0,21.93,2,0,0,20
3,10,0,1,14.91,0,14.91,3,0,0,20
4,3,0,0,20.68,0,20.68,4,0,0,20
5,10,0,2,19.57,0,19.57,5,0,0,20
6,3,0,1,21.67,0,21.67,6,0,0,20
7,6,0,0,8.3,0,8.3,7,0,0,20
8,6,0,1,18.65,0,18.65,8,0,0,20
9,1,0,0,13.54,0,13.54,9,0,0,20
10,5,0,0,8.89,0,8.89,10,0,0,20
11,7,0,0,6.53,0,6.53,11,0,0,20
12,8,0,1,23.59,0,23.59,12,0,0,20
13,6,0,2,20.12,0,20.12,13,0,0,20
14,4,0,0,22.24,0,22.24,14,0,0,20
15,7,0,1,18.89,0,18.89,15,0,0,20
16,1,0,1,16.91,0,16.91,16,0,0,20
17,8,0,2,23.96,0,23.96,17,0,0,20
18,2,0,0,9.63,0,9.63,18,0,0,20
19,5,0,1,9.28,0,9.28,19,0,0,20
20,9,0,0,12.05,0,12.05,20,0,0,20
