idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,1,0,0,11.14,0,11.14,1,0,0,20
2,2,0,0,9.97,0,9.97,2,0,0,20
3,3,0,0,7.28,0,7.28,3,0,0,20
4,2,0,1,10.22,0,10.22,4,0,0,20
5,3,0,1,7.96,0,7.96,5,0,0,20
6,4,0,0,7.96,0,7.96,6,0,0,20
7,1,0,1,13.74,0,13.74,7,0,0,20
8,2,0,2,12.5,0,12.5,8,0,0,20
9,5,0,0,5.46,0,5.46,9,0,0,20
10,3,0,2,9.18,0,9.18,10,0,0,20
11,1,0,2,19.25,0,19.25,11,0,0,20
12,1,0,3,19.44,0,19.44,12,0,0,20
13,1,0,4,23.29,0,23.29,13,0,0,20
14,4,0,1,8.01,0,8.01,14,0,0,20
15,2,0,3,16.6,0,16.6,15,0,0,20
16,3,0,3,15.55,0,15.55,16,0,0,20
17,4,0,2,13.57,0,13.57,17,0,0,20
18,5,0,1,11.07,0,11.07,18,0,0,20
19,6,0,0,8.04,0,8.04,19,0,0,20
20,7,0,0,7.15,0,7.15,20,0,0,20
