idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,9,0,0,7.66,0,7.66,1,0,0,20
2,9,0,1,20.58,0,20.58,2,0,0,20
3,7,0,0,20.24,0,20.24,3,0,0,20
4,4,0,0,6.26,0,6.26,4,0,0,20
5,8,0,0,7.21,0,7.21,5,0,0,20
6,10,0,0,19.08,0,19.08,6,0,0,20
7,6,0,0,9.66,0,9.66,7,0,0,20
8,6,0,1,13.81,0,13.81,8,0,0,20
9,3,0,0,12.32,0,12.32,9,0,0,20
10,10,0,1,20.12,0,20.12,10,0,0,20
11,3,0,1,13.33,0,13.33,11,0,0,20
12,3,0,2,14.52,0,14.52,12,0,0,20
13,1,0,0,9.77,0,9.77,13,0,0,20
14,5,0,0,18.23,0,18.23,14,0,0,20
15,6,0,2,16.91,0,16.91,15,0,0,20
16,4,0,1,7.7,0,7.7,16,0,0,20
17,8,0,1,7.58,0,7.58,17,0,0,20
18,2,0,0,7.39,0,7.39,18,0,0,20
19,1,0,1,10.54,0,10.54,19,0,0,20
20,4,0,2,8.82,0,8.82,20,0,0,20
