idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,9,0,0,15.84,0,15.84,1,0,0,20
2,3,0,0,8.46,0,8.46,2,0,0,20
3,6,0,0,17.96,0,17.96,3,0,0,20
4,7,0,0,15.18,0,15.18,4,0,0,20
5,6,0,1,22.64,0,22.64,5,0,0,20
6,4,0,0,17.23,0,17.23,6,0,0,20
7,4,0,1,21.52,0,21.52,7,0,0,20
8,5,0,0,6.26,0,6.26,8,0,0,20
9,10,0,0,22.85,0,22.85,9,0,0,20
10,8,0,0,5.62,0,5.62,10,0,0,20
11,8,0,1,18.71,0,18.71,11,0,0,20
12,7,0,1,17.64,0,17.64,12,0,0,20
13,2,0,0,8.67,0,8.67,13,0,0,20
14,3,0,1,18.01,0,18.01,14,0,0,20
15,2,0,1,16.49,0,16.49,15,0,0,20
16,5,0,1,13.97,0,13.97,16,0,0,20
17,2,0,2,21.84,0,21.84,17,0,0,20
18,9,0,1,17.21,0,17.21,18,0,0,20
19,7,0,2,23.94,0,23.94,19,0,0,20
20,1,0,0,14.61,0,14.61,20,0,0,20
