idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,7,0,0,15.59,0,15.59,1,0,0,20
2,6,0,0,7.63,0,7.63,2,0,0,20
3,7,0,1,18.55,0,18.55,3,0,0,20
4,4,0,0,9.33,0,9.33,4,0,0,20
5,1,0,0,23.75,0,23.75,5,0,0,20
6,7,0,2,23.19,0,23.19,6,0,0,20
7,8,0,0,5.01,0,5.01,7,0,0,20
8,2,0,0,8.62,0,8.62,8,0,0,20
9,6,0,1,14.56,0,14.56,9,0,0,20
10,6,0,2,15.26,0,15.26,10,0,0,20
11,6,0,3,15.29,0,15.29,11,0,0,20
12,2,0,1,10.89,0,10.89,12,0,0,20
13,8,0,1,9.01,0,9.01,13,0,0,20
14,10,0,0,5.61,0,5.61,14,0,0,20
15,8,0,2,13.77,0,13.77,15,0,0,20
16,5,0,0,10.66,0,10.66,16,0,0,20
17,1,0,1,23.97,0,23.97,17,0,0,20
18,5,0,1,22.3,0,22.3,18,0,0,20
19,3,0,0,8.61,0,8.61,19,0,0,20
20,9,0,0,14.23,0,14.23,20,0,0,20
