idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,10,0,0,8.39,0,8.39,1,0,0,20
2,7,0,0,19.9,0,19.9,2,0,0,20
3,4,0,0,17.36,0,17.36,3,0,0,20
4,9,0,0,9.88,0,9.88,4,0,0,20
5,2,0,0,15.18,0,15.18,5,0,0,20
6,7,0,1,21.5,0,21.5,6,0,0,20
7,7,0,2,21.78,0,21.78,7,0,0,20
8,9,0,1,12.48,0,12.48,8,0,0,20
9,10,0,1,9.78,0,9.78,9,0,0,20
10,10,0,2,15.76,0,15.76,10,0,0,20
11,8,0,0,7.14,0,7.14,11,0,0,20
12,3,0,0,6.84,0,6.84,12,0,0,20
13,1,0,0,10.43,0,10.43,13,0,0,20
14,10,0,3,18.46,0,18.46,14,0,0,20
15,9,0,2,23.79,0,23.79,15,0,0,20
16,8,0,1,10.27,0,10.27,16,0,0,20
17,6,0,0,8.36,0,8.36,17,0,0,20
18,5,0,0,5.64,0,5.64,18,0,0,20
19,3,0,1,7.8,0,7.8,19,0,0,20
20,5,0,1,6.32,0,6.32,20,0,0,20
