idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,10,0,0,11.44,0,11.44,1,0,0,20
2,1,0,0,21.42,0,21.42,2,0,0,20
3,6,0,0,10.02,0,10.02,3,0,0,20
4,1,0,1,23.79,0,23.79,4,0,0,20
5,3,0,0,8.75,0,8.75,5,0,0,20
6,10,0,1,20.41,0,20.41,6,0,0,20
7,4,0,0,23.0,0,23.0,7,0,0,20
8,9,0,0,9.9,0,9.9,8,0,0,20
9,4,0,1,23.22,0,23.22,9,0,0,20
10,2,0,0,15.08,0,15.08,10,0,0,20
11,7,0,0,6.33,0,6.33,11,0,0,20
12,10,0,2,23.74,0,23.74,12,0,0,20
13,6,0,1,14.75,0,14.75,13,0,0,20
14,6,0,2,15.62,0,15.62,14,0,0,20
15,9,0,1,18.54,0,18.54,15,0,0,20
16,10,0,3,23.96,0,23.96,16,0,0,20
17,8,0,0,15.09,0,15.09,17,0,0,20
18,7,0,1,6.46,0,6.46,18,0,0,20
19,5,0,0,12.74,0,12.74,19,0,0,20
20,3,0,1,13.54,0,13.54,20,0,0,20
