idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,14.91,0,0,1.0,20
2,5,0,0,6.66,0,0,0,20
3,1,0,0,8.5,0,0,0,20
4,4,0,1,11.31,0,0,1.0,20
5,6,0,0,13.72,0,0,0,20
6,4,0,2,14.53,1,0,1.0,20
7,2,0,0,7.07,2,0,1.0,20
8,2,0,1,10.54,3,0,1.0,20
9,2,0,2,9.42,4,0,1.0,20
10,2,0,3,18.9,5,0,1.0,20
11,3,0,0,10.88,6,0,0,20
12,5,0,1,21.25,7,0,0,20
13,2,0,4,16.29,8,0,1.0,20
14,1,0,1,8.98,9,0,0,20
15,3,0,1,11.14,10,0,0,20
16,1,0,2,9.74,11,0,0,20
17,4,0,3,18.4,12,0,1.0,20
18,3,0,2,14.34,13,0,1.0,20
19,3,0,3,13.21,14,0,1.0,20
20,6,0,1,23.3,15,0,0,20
