idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,12.83,0,0,1.0,20
2,3,0,0,15.52,0,0,1.0,20
3,4,0,0,7.92,0,0,0,20
4,2,0,0,8.87,0,0,0,20
5,2,0,1,16.68,0,0,1.0,20
6,3,0,1,19.33,1,0,1.0,20
7,3,0,2,22.15,2,0,1.0,20
8,4,0,1,18.32,3,0,0,20
9,3,0,3,16.98,4,0,1.0,20
10,4,0,2,22.95,5,0,1.0,20
11,4,0,3,22.44,6,0,1.0,20
12,1,0,1,8.29,7,0,1.0,20
13,3,0,4,20.93,8,0,1.0,20
14,2,0,2,12.8,9,0,1.0,20
15,6,0,0,23.97,10,0,0,20
16,5,0,0,13.92,11,0,1.0,20
17,1,0,2,6.31,12,0,1.0,20
18,2,0,3,11.15,13,0,1.0,20
19,1,0,3,8.57,14,0,1.0,20
20,5,0,1,13.91,15,0,1.0,20
