idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,14.89,0,0,0,20
2,3,0,0,17.18,0,0,1.0,20
3,4,0,0,11.73,0,0,1.0,20
4,4,0,1,20.73,0,0,1.0,20
5,4,0,2,18.17,0,0,1.0,20
6,3,0,1,16.15,1,0,1.0,20
7,2,0,0,10.89,2,0,1.0,20
8,1,0,0,5.62,3,0,1.0,20
9,3,0,2,13.76,4,0,1.0,20
10,1,0,1,10.55,5,0,1.0,20
11,2,0,1,10.64,6,0,1.0,20
12,2,0,2,11.98,7,0,1.0,20
13,2,0,3,14.96,8,0,1.0,20
14,5,0,0,16.2,9,0,1.0,20
15,5,0,1,16.24,10,0,1.0,20
16,1,0,2,5.58,11,0,1.0,20
17,4,0,3,17.19,12,0,1.0,20
18,5,0,2,15.39,13,0,1.0,20
19,1,0,3,14.66,14,0,1.0,20
20,3,0,3,17.2,15,0,1.0,20
