idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,13.77,0,0,1.0,20
2,1,0,0,16.49,0,0,1.0,20
3,3,0,0,16.29,0,0,0,20
4,5,0,1,7.43,0,0,1.0,20
5,4,0,0,11.69,0,0,0,20
6,2,0,0,15.79,1,0,1.0,20
7,4,0,1,16.95,2,0,0,20
8,6,0,0,23.16,3,0,1.0,20
9,4,0,2,17.91,4,0,0,20
10,4,0,3,19.76,5,0,0,20
11,6,0,1,21.81,6,0,1.0,20
12,2,0,1,16.24,7,0,1.0,20
13,5,0,2,18.64,8,0,1.0,20
14,3,0,1,17.85,9,0,1.0,20
15,3,0,2,16.63,10,0,1.0,20
16,3,0,3,18.91,11,0,1.0,20
17,2,0,2,15.67,12,0,1.0,20
18,1,0,1,5.68,13,0,1.0,20
19,2,0,3,16.38,14,0,1.0,20
20,1,0,2,10.03,15,0,1.0,20
