idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,13.14,0,0,0,20
2,6,0,1,16.52,0,0,0,20
3,1,0,0,14.89,0,0,1.0,20
4,6,0,2,20.39,0,0,0,20
5,1,0,1,16.69,0,0,1.0,20
6,5,0,0,21.06,1,0,1.0,20
7,5,0,1,20.81,2,0,0.9999999999999993,20
8,2,0,0,8.67,3,0,0,20
9,2,0,1,9.23,4,0,0,20
10,4,0,0,10.0,5,0,0,20
11,4,0,1,17.58,6,0,1.0,20
12,2,0,2,13.53,7,0,0,20
13,3,0,0,10.19,8,0,0,20
14,4,0,2,20.44,9,0,1.0,20
15,3,0,1,15.01,10,0,1.0,20
16,4,0,3,19.29,11,0,1.0,20
17,5,0,2,20.09,12,0,1.0000000000000018,20
18,3,0,2,14.12,13,0,1.0,20
19,1,0,2,5.96,14,0,1.0,20
20,1,0,3,9.28,15,0,1.0,20
