idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,10.26,0,0,0,20
2,3,0,0,10.21,0,0,0,20
3,1,0,0,13.15,0,0,0.9999999999999716,20
4,6,0,0,13.93,0,0,0,20
5,1,0,1,20.78,0,0,0.9999999999999716,20
6,2,0,0,6.85,1,0,0,20
7,3,0,1,13.26,2,0,0,20
8,5,0,1,21.55,3,0,-2.9598545836506673e-13,20
9,3,0,2,19.6,4,0,1.0,20
10,3,0,3,14.42,5,0,1.0,20
11,6,0,1,23.51,6,0,0,20
12,2,0,1,7.94,7,0,0,20
13,1,0,2,5.18,8,0,1.0,20
14,2,0,2,11.15,9,0,0,20
15,3,0,4,18.93,10,0,1.0,20
16,4,0,0,17.09,11,0,0.9999999999999964,20
17,4,0,1,16.78,12,0,0.9999999999999964,20
18,1,0,3,8.09,13,0,1.0,20
19,4,0,2,12.99,14,0,0.9999999999999964,20
20,2,0,3,14.43,15,0,0,20
