idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,11.26,0,0,1.0,20
2,2,0,0,18.71,0,0,1.0,20
3,5,0,0,19.61,0,0,0,20
4,1,0,0,21.88,0,0,1.0,20
5,5,0,1,20.49,0,0,1.0,20
6,2,0,1,11.56,1,0,1.0000000000000004,20
7,4,0,0,14.25,2,0,1.0,20
8,4,0,1,13.39,3,0,1.0,20
9,2,0,2,8.7,4,0,1.0,20
10,4,0,2,19.08,5,0,1.0,20
11,4,0,3,19.52,6,0,1.0,20
12,3,0,0,8.43,7,0,1.0,20
13,3,0,1,13.67,8,0,1.0,20
14,2,0,3,11.81,9,0,1.0,20
15,2,0,4,18.11,10,0,1.0,20
16,1,0,1,5.71,11,0,1.0,20
17,3,0,2,18.57,12,0,1.0,20
18,1,0,2,11.42,13,0,1.0,20
19,6,0,1,22.28,14,0,1.0,20
20,3,0,3,19.71,15,0,1.0,20
