idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,11.04,0,0,0,20
2,4,0,0,17.17,0,0,0,20
3,6,0,0,15.83,0,0,0,20
4,5,0,1,14.16,0,0,0,20
5,1,0,0,19.43,0,0,0,20
6,6,0,1,22.71,1,0,0,20
7,4,0,1,19.05,2,0,1.0,20
8,4,0,2,20.35,3,0,1.0,20
9,5,0,2,16.39,4,0,0,20
10,3,0,0,11.13,5,0,1.0,20
11,4,0,3,19.85,6,0,1.0,20
12,3,0,1,8.9,7,0,1.0,20
13,6,0,2,23.0,8,0,0,20
14,3,0,2,16.12,9,0,1.0,20
15,3,0,3,17.69,10,0,1.0,20
16,3,0,4,16.85,11,0,1.0,20
17,2,0,0,10.15,12,0,1.0,20
18,2,0,1,9.97,13,0,1.0,20
19,4,0,4,20.97,14,0,1.0,20
20,2,0,2,12.15,15,0,1.0,20
