idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,11.2,0,11.2,0,0,20
2,4,0,0,8.49,0,8.49,0,0,20
3,6,0,0,5.97,0,5.97,0,0,20
4,5,0,1,15.02,0,15.02,0,0,20
5,6,0,1,23.42,0,23.42,0,0,20
6,3,0,0,23.52,0,23.52,0,1.0,20
7,3,0,1,16.05,0,16.05,0,1.0,20
8,1,0,0,6.98,0,6.98,1,0,20
9,5,0,2,20.73,0,20.73,2,0,20
10,5,0,3,23.41,0,23.41,3,0,20
11,1,0,1,17.11,0,17.11,4,0,20
12,4,0,1,9.0,0,9.0,5,0,20
13,2,0,0,6.28,0,6.28,6,0,20
14,1,0,2,20.86,0,20.86,7,0,20
15,1,0,3,21.89,0,21.89,8,0,20
16,4,0,2,12.8,0,12.8,9,0,20
17,2,0,1,7.95,0,7.95,10,0,20
18,2,0,2,9.27,0,9.27,11,0,20
19,1,0,4,23.36,0,23.36,12,0,20
20,2,0,3,12.56,0,12.56,13,0,20
