idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,9.25,1,109.25,1,0,20
2,1,0,0,21.03,1,121.03,2,0,20
3,6,0,0,11.1,3,311.1,3,0,20
4,5,0,0,9.28,0,9.28,4,0,20
5,5,0,1,21.85,0,21.85,5,0,20
6,4,0,0,16.23,1,116.23,6,0,20
7,3,0,0,5.21,0,5.21,7,0,20
8,3,0,1,15.51,0,15.51,8,0,20
9,3,0,2,10.53,1,110.53,9,0,20
10,3,0,3,14.51,2,214.51,10,0,20
11,2,0,1,9.85,1,109.85,11,0,20
12,2,0,2,13.02,3,313.02,12,0,20
13,1,0,1,10.86,3,310.86,13,0,20
14,4,0,1,23.95,2,223.95,14,0,20
15,4,0,2,6.41,3,306.41,15,0,20
