idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,15.09,2,215.09,1,0,20
2,2,0,0,21.98,0,21.98,2,0,20
3,1,0,1,18.2,2,218.2,3,0,20
4,2,0,1,6.33,1,106.33,4,0,20
5,1,0,2,19.16,2,219.16,5,0,20
6,3,0,0,18.51,0,18.51,6,0,20
7,3,0,1,15.07,1,115.07,7,0,20
8,1,0,3,23.52,3,323.52,8,0,20
9,2,0,2,8.77,1,108.77,9,0,20
10,2,0,3,11.59,1,111.59,10,0,20
11,6,0,0,21.11,3,321.11,11,0,20
12,4,0,0,12.25,3,312.25,12,0,20
13,3,0,2,7.61,2,207.61,13,0,20
14,2,0,4,6.19,2,206.19,14,0,20
15,5,0,0,5.85,1,105.85,15,0,20
