idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,9.75,0,9.75,1,0,20
2,4,0,0,8.87,3,308.87,2,0,20
3,3,0,0,23.83,1,123.83,3,0,20
4,3,0,1,8.82,3,308.82,4,0,20
5,5,0,1,8.4,1,108.4,5,0,20
6,6,0,0,13.56,1,113.56,6,0,20
7,5,0,2,15.86,1,115.86,7,0,20
8,1,0,0,7.58,0,7.58,8,0,20
9,3,0,2,12.3,3,312.3,9,0,20
10,4,0,1,10.74,3,310.74,10,0,20
11,4,0,2,22.59,3,322.59,11,0,20
12,6,0,1,5.02,2,205.02,12,0,20
13,3,0,3,13.56,3,313.56,13,0,20
14,6,0,2,7.75,3,307.75,14,0,20
15,5,0,3,17.69,1,117.69,15,0,20
16,5,0,4,6.95,3,306.95,16,0,20
17,2,0,0,19.3,0,19.3,17,1.0,20
18,6,0,3,17.75,3,317.75,18,0,20
19,1,0,1,18.05,0,18.05,19,0,20
20,2,0,1,6.85,0,6.85,20,1.0,20
21,1,0,2,9.35,1,109.35,21,0,20
22,1,0,3,12.96,2,212.96,22,0,20
23,6,0,4,22.86,3,322.86,23,0,20
