idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,6.29,2,206.29,1,0,20
2,3,0,0,7.73,3,307.73,2,0,20
3,1,0,0,14.1,0,14.1,3,0,20
4,1,0,1,13.99,1,113.99,4,0,20
5,2,0,1,21.95,2,221.95,5,0,20
6,1,0,2,12.89,2,212.89,6,0,20
7,5,0,0,11.4,0,11.4,7,0,20
8,3,0,1,9.09,3,309.09,8,0,20
9,3,0,2,20.81,3,320.81,9,0,20
10,4,0,0,9.19,0,9.19,10,0,20
11,1,0,3,22.81,2,222.81,11,0,20
12,6,0,0,12.04,0,12.04,12,0,20
13,4,0,1,9.21,2,209.21,13,1.0,20
14,6,0,1,9.73,1,109.73,14,0,20
15,6,0,2,6.89,2,206.89,15,0,20
16,1,0,4,22.02,3,322.02,16,0,20
17,2,0,2,11.0,3,311.0,17,0,20
18,6,0,3,7.05,2,207.05,18,0,20
19,6,0,4,5.15,3,305.15,19,0,20
20,4,0,2,18.23,1,118.23,20,1.0,20
21,5,0,1,5.94,1,105.94,21,0,20
22,2,0,3,12.43,3,312.43,22,0,20
23,5,0,2,18.95,1,118.95,23,0,20
