idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,7.28,2,207.28,1,0,20
2,3,0,1,20.23,3,320.23,2,0,20
3,4,0,0,18.75,1,118.75,3,0,20
4,2,0,0,6.39,2,206.39,4,0,20
5,6,0,0,12.77,1,112.77,5,0,20
6,3,0,2,23.42,3,323.42,6,0,20
7,1,0,0,13.88,0,13.88,7,0,20
8,4,0,1,20.62,1,120.62,8,0,20
9,4,0,2,17.89,3,317.89,9,1.0,20
10,4,0,3,15.79,3,315.79,10,1.0,20
11,2,0,1,22.65,2,222.65,11,0,20
12,5,0,0,9.91,0,9.91,12,0,20
13,2,0,2,7.64,3,307.64,13,0,20
14,2,0,3,15.35,3,315.35,14,0,20
15,4,0,4,9.84,3,309.84,15,1.0,20
16,6,0,1,18.2,2,218.2,16,0,20
17,6,0,2,18.24,2,218.24,17,0,20
18,1,0,1,6.92,1,106.92,18,0,20
19,1,0,2,18.56,1,118.56,19,0,20
20,5,0,1,13.47,0,13.47,20,0,20
21,1,0,3,20.45,2,220.45,21,0,20
22,6,0,3,22.52,3,322.52,22,0,20
23,5,0,2,6.33,2,206.33,23,0,20
