idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,21.6,2,221.6,1,0,20
2,4,0,0,15.4,1,115.4,2,0,20
3,3,0,0,6.24,0,6.24,3,0,20
4,2,0,1,13.45,3,313.45,4,0,20
5,6,0,0,22.65,0,22.65,5,0,20
6,2,0,2,19.25,3,319.25,6,0,20
7,1,0,0,6.02,3,306.02,7,0,20
8,4,0,1,7.38,2,207.38,8,0,20
9,3,0,1,8.21,0,8.21,9,0,20
10,6,0,1,10.58,1,110.58,10,0,20
11,6,0,2,21.8,2,221.8,11,0,20
12,1,0,1,15.52,3,315.52,12,0,20
13,6,0,3,5.12,3,305.12,13,0,20
14,4,0,2,14.36,3,314.36,14,0,20
15,3,0,2,20.22,0,20.22,15,0,20
16,3,0,3,22.6,0,22.6,16,0,20
17,5,0,0,5.96,0,5.96,17,0,20
18,4,0,3,15.44,3,315.44,18,0,20
19,6,0,4,9.1,3,309.1,19,0,20
20,5,0,1,15.14,0,15.14,20,0,20
21,5,0,2,12.77,1,112.77,21,0,20
22,5,0,3,17.47,1,117.47,22,0,20
23,3,0,4,14.6,1,114.6,23,0,20
