idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,7.31,0,0,1.0,20
2,5,0,0,10.09,0,0,0,20
3,6,0,0,23.93,0,0,1.0,20
4,5,0,1,13.93,0,0,0,20
5,1,0,1,16.11,0,0,1.0,20
6,4,0,0,11.77,0,0,0,20
7,4,0,1,14.77,0,0,0,20
8,4,0,2,16.57,0,0,0,20
9,5,0,2,19.61,0,0,0,20
10,1,0,2,23.15,0,0,1.0,20
11,2,0,0,5.22,1,0,0,20
12,2,0,1,12.72,2,0,0,20
13,3,0,0,20.98,3,0,1.0,20
14,3,0,1,17.98,4,0,1.0,20
15,3,0,2,21.76,5,0,1.0,20
16,2,0,2,16.36,6,0,1.0,20
17,1,0,3,6.29,7,0,1.0,20
18,4,0,3,22.57,8,0,1.0,20
19,2,0,3,15.4,9,0,1.0,20
20,3,0,3,18.22,10,0,1.0,20
