idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,19.09,0,0,1.0,20
2,1,0,0,16.34,0,0,1.0,20
3,6,0,0,23.23,0,0,1.0,20
4,3,0,1,8.71,0,0,1.0,20
5,1,0,1,15.09,0,0,1.0,20
6,1,0,2,9.78,0,0,1.0,20
7,3,0,2,22.96,0,0,1.0,20
8,6,0,1,7.37,0,0,1.0,20
9,1,0,3,21.59,0,0,1.0,20
10,3,0,3,13.14,0,0,1.0,20
11,4,0,0,10.71,1,0,0,20
12,2,0,0,5.11,2,0,1.0,20
13,1,0,4,12.67,3,0,1.0,20
14,2,0,1,8.19,4,0,1.0,20
15,4,0,1,11.1,5,0,0,20
16,4,0,2,22.87,6,0,0,20
17,2,0,2,10.84,7,0,1.0,20
18,2,0,3,5.01,8,0,1.0,20
19,5,0,0,6.54,9,0,0,20
20,5,0,1,14.65,10,0,0,20
