idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,15.31,0,15.31,1,1.0,20
2,6,0,0,21.5,2,221.5,2,0,20
3,6,0,1,23.45,3,323.45,3,1.0,20
4,6,0,2,18.21,3,318.21,4,1.0,20
5,5,0,0,19.94,3,319.94,5,1.0,20
6,3,0,0,15.13,0,15.13,6,0,20
7,2,0,1,18.77,0,18.77,7,1.0,20
8,3,0,1,11.16,1,111.16,8,1.0,20
9,3,0,2,8.14,1,108.14,9,1.0,20
10,2,0,2,9.58,1,109.58,10,1.0,20
11,5,0,1,20.77,3,320.77,11,1.0,20
12,4,0,0,21.2,2,221.2,12,1.0,20
13,5,0,2,8.8,3,308.8,13,1.0,20
14,2,0,3,13.61,1,113.61,14,1.0,20
15,1,0,0,16.28,0,16.28,15,1.0,20
16,4,0,1,17.87,2,217.87,16,1.0,20
17,3,0,3,15.34,1,115.34,17,1.0,20
18,4,0,2,12.13,2,212.13,18,1.0,20
19,2,0,4,20.01,1,120.01,19,1.0,20
20,1,0,1,6.1,0,6.1,20,1.0,20
21,1,0,2,18.57,1,118.57,21,1.0,20
22,4,0,3,5.76,2,205.76,22,1.0,20
23,1,0,3,12.8,1,112.8,23,1.0,20
