idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,5.89,0,5.89,1,1.0,20
2,5,0,0,13.63,3,313.63,2,1.0,20
3,5,0,1,6.85,3,306.85,3,1.0,20
4,5,0,2,16.05,2,216.05,4,1.0,20
5,4,0,0,15.24,2,215.24,5,1.0,20
6,3,0,1,9.52,0,9.52,6,1.0,20
7,3,0,2,17.42,1,117.42,7,1.0,20
8,5,0,3,12.78,3,312.78,8,1.0,20
9,1,0,0,13.72,0,13.72,9,1.0,20
10,4,0,1,23.11,1,123.11,10,1.0,20
11,4,0,2,7.64,2,207.64,11,1.0,20
12,2,0,0,8.9,0,8.9,12,1.0,20
13,6,0,0,8.98,3,308.98,13,1.0,20
14,1,0,1,5.1,0,5.1,14,1.0,20
15,6,0,1,12.78,2,212.78,15,1.0,20
16,2,0,1,23.32,0,23.32,16,1.0,20
17,1,0,2,13.13,0,13.13,17,1.0,20
18,1,0,3,16.5,0,16.5,18,1.0,20
19,3,0,3,11.06,1,111.06,19,1.0,20
20,2,0,2,19.14,0,19.14,20,1.0,20
21,2,0,3,8.82,0,8.82,21,1.0,20
22,4,0,3,8.65,2,208.65,22,1.0,20
23,2,0,4,10.19,0,10.19,23,1.0,20
