idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,7.28,2,207.28,1,0,20
2,5,0,1,20.23,3,320.23,2,1.0,20
3,2,0,0,18.75,1,118.75,3,1.0,20
4,4,0,0,6.39,2,206.39,4,0,20
5,2,0,1,12.77,1,112.77,5,1.0,20
6,5,0,2,23.42,3,323.42,6,1.0,20
7,1,0,0,13.88,0,13.88,7,1.0,20
8,2,0,2,20.62,1,120.62,8,1.0,20
9,4,0,1,17.89,3,317.89,9,1.0,20
10,4,0,2,15.79,3,315.79,10,1.0,20
11,3,0,0,22.65,2,222.65,11,1.0,20
12,1,0,1,9.91,0,9.91,12,1.0,20
13,5,0,3,7.64,3,307.64,13,1.0,20
14,4,0,3,15.35,3,315.35,14,1.0,20
15,4,0,4,9.84,3,309.84,15,1.0,20
16,3,0,1,18.2,2,218.2,16,1.0,20
17,3,0,2,18.24,2,218.24,17,1.0,20
18,1,0,2,6.92,1,106.92,18,1.0,20
19,2,0,3,18.56,1,118.56,19,1.0,20
20,1,0,3,13.47,0,13.47,20,1.0,20
21,6,0,0,20.45,2,220.45,21,1.0,20
22,3,0,3,22.52,3,322.52,22,1.0,20
23,6,0,1,6.33,2,206.33,23,1.0,20
