idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,23.19,2,223.19,1,1.0,20
2,6,0,0,19.88,3,319.88,2,1.0,20
3,3,0,1,13.26,2,213.26,3,1.0,20
4,3,0,2,23.38,2,223.38,4,1.0,20
5,6,0,1,21.11,3,321.11,5,1.0,20
6,2,0,0,10.22,0,10.22,6,1.0,20
7,3,0,3,20.37,2,220.37,7,1.0,20
8,2,0,1,7.85,0,7.85,8,1.0,20
9,4,0,0,15.77,0,15.77,9,0,20
10,4,0,1,16.48,2,216.48,10,1.0,20
11,6,0,2,8.43,3,308.43,11,1.0,20
12,4,0,2,21.95,2,221.95,12,1.0,20
13,2,0,2,7.19,2,207.19,13,1.0,20
14,2,0,3,23.62,2,223.62,14,1.0,20
15,1,0,0,11.98,0,11.98,15,0,20
16,1,0,1,19.65,0,19.65,16,0,20
17,5,0,0,8.54,3,308.54,17,1.0,20
18,1,0,2,20.21,0,20.21,18,0,20
19,3,0,4,9.39,2,209.39,19,1.0,20
20,1,0,3,11.92,1,111.92,20,0,20
21,4,0,3,12.0,2,212.0,21,1.0,20
22,5,0,1,13.21,3,313.21,22,1.0,20
23,5,0,2,22.36,3,322.36,23,1.0,20
