Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.874512, -0.027159, 112.631622, 0.072048, 0.000010, -0.017138, 15.420000, 0, 0, 1.000000, 1
2, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.328125, -0.150209, 338.277771, 0.229993, -0.000078, -0.048217, 15.090000, 0, 0, 1.000000, 1
3, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 252.511932, -0.112203, 114.912498, -1.480610, 0.011592, -0.006699, 6.270000, 0, 0, 1.000000, 1
4, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.190186, -0.389161, 564.126587, 0.361518, -0.000218, -0.073613, 21.430000, 0, 0, 1.000000, 1
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 258.311035, -0.176450, 340.456177, -1.313341, 0.011254, -0.019050, 6.130000, 0, 0, 1.000000, 1
6, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1241.603516, -0.713259, 790.114929, 0.447104, -0.000340, -0.090268, 22.510000, 0, 0, 1.000000, 1
7, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1239.746948, -1.087330, 1016.262085, 0.489569, -0.000417, -0.098722, 23.690001, 0, 0, 1.000000, 1
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.919128, -0.020363, 112.716232, 0.000061, 0.000263, -0.014318, 17.950001, 0, 0, 1.000000, 1
9, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 263.448334, -0.224416, 566.380188, -1.318228, 0.015657, -0.003027, 11.960000, 0, 0, 1.000000, 1
10, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.960022, -0.034491, 112.628365, -0.236958, 0.018451, -0.021801, 7.630000, 0, 0, 0.000000, 0
11, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.907532, -0.018484, 112.853394, 0.077473, -0.000008, -0.012571, 12.840000, 0, 0, 1.000000, 1
12, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.723206, -0.114497, 338.467529, 0.078641, 0.000467, -0.035677, 17.610001, 0, 0, 1.000000, 1
13, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.400879, -0.113386, 338.653229, 0.223749, -0.000063, -0.039854, 8.550000, 0, 0, 1.000000, 1
14, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.229736, -0.293132, 564.306946, 0.161424, 0.000607, -0.055131, 18.770000, 0, 0, 1.000000, 1
15, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 994.456299, -0.542384, 790.269287, 0.232093, 0.000675, -0.070498, 19.059999, 0, 0, 1.000000, 1
16, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.358704, -0.307442, 564.696777, 0.311179, -0.000113, -0.058476, 16.920000, 0, 0, 1.000000, 1
17, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.684631, -0.129754, 338.254639, -0.192721, 0.017030, -0.038473, 9.780000, 0, 0, 0.000000, 0
18, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 268.844208, -0.207577, 792.567871, -1.199000, 0.021764, 0.008071, 5.290000, 0, 0, 1.000000, 1
19, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 499.309326, -0.302205, 564.217285, -0.129396, 0.017081, -0.049330, 16.469999, 0, 0, 1.000000, 1
20, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.968750, -0.011657, 112.973648, 0.034387, -0.000000, -0.009546, 20.690001, 0, 0, 0.000000, 0
21, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 993.690430, -0.858027, 1016.419434, 0.213828, 0.000049, -0.088550, 21.639999, 0, 0, 1.000000, 1
22, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 744.050537, -0.553220, 790.865112, 0.342624, -0.000135, -0.065408, 14.770000, 0, 0, 1.000000, 1
23, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.946442, -0.563526, 790.346802, -0.124636, 0.023223, -0.055935, 12.450000, 0, 0, 1.000000, 1
24, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.767212, -0.069565, 339.082184, 0.085899, -0.000029, -0.020416, 20.820000, 0, 0, 0.000000, 0
25, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.380615, -0.160575, 565.267456, 0.102710, -0.000031, -0.024597, 22.379999, 0, 0, 0.000000, 0
