Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.863403, -0.028512, 112.701286, 0.107471, 0.000080, -0.017763, 10.800000, 0, 0, 1.000000, 1
2, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.193970, -0.153492, 338.442230, 0.269793, 0.000090, -0.048028, 10.540000, 0, 0, 1.000000, 1
3, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.929077, -0.015879, 112.884209, 0.057600, -0.000003, -0.011578, 22.889999, 0, 0, 1.000000, 1
4, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.574707, -0.092026, 338.863464, 0.148022, -0.000030, -0.029672, 21.760000, 0, 0, 1.000000, 1
5, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 744.908081, -0.391401, 564.322144, 0.398056, 0.000023, -0.072964, 13.420000, 0, 0, 1.000000, 1
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.165070, -0.010417, 112.670288, -0.388404, -0.011453, -0.023708, 7.580000, 0, 0, 1.000000, 1
7, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.872314, -0.237555, 564.925232, 0.219258, -0.000068, -0.044184, 22.540001, 0, 0, 1.000000, 1
8, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 499.728943, -0.130332, 338.474701, -0.458885, -0.026180, -0.048055, 10.670000, 0, 0, 1.000000, 1
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.884338, -0.024691, 112.783180, 0.094284, -0.000009, -0.015494, 16.850000, 0, 0, 1.000000, 1
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.328186, -0.127933, 338.676056, 0.214635, -0.000056, -0.038213, 18.540001, 0, 0, 1.000000, 1
11, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.172791, -0.713276, 790.324280, 0.483341, -0.000055, -0.089672, 14.130000, 0, 0, 1.000000, 1
12, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 253.030762, -0.073029, 115.476791, -1.709359, -0.001547, -0.004109, 6.370000, 0, 0, 1.000000, 1
13, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.932373, -0.426697, 791.096619, 0.248078, -0.000087, -0.050708, 22.629999, 0, 0, 1.000000, 1
14, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 501.489563, -0.446136, 564.300293, -0.532796, 0.011694, -0.064484, 9.330000, 0, 0, 1.000000, 1
15, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.275146, -0.323598, 564.532654, 0.341148, -0.000154, -0.061718, 14.270000, 0, 0, 1.000000, 1
16, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 259.730499, -0.001792, 341.310150, -1.622397, -0.010751, 0.035193, 7.910000, 0, 0, 1.000000, 1
17, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 503.748016, -0.681609, 790.169495, -0.469847, -0.015052, -0.070714, 9.810000, 0, 0, 1.000000, 1
18, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.171326, -1.084902, 1016.473145, 0.524423, -0.000107, -0.098122, 14.260000, 0, 0, 1.000000, 1
19, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.726685, -0.609968, 790.447205, 0.451928, -0.000279, -0.083102, 14.000000, 0, 0, 1.000000, 1
20, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 266.397583, 0.160821, 567.197205, -1.609794, -0.016092, 0.043646, 7.420000, 0, 0, 1.000000, 1
21, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 990.832703, -0.959798, 1016.586487, 0.499870, -0.000330, -0.093515, 23.110001, 0, 0, 1.000000, 1
22, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 272.772888, 0.378323, 793.515747, -1.467899, -0.012138, 0.054790, 6.180000, 0, 0, 1.000000, 1
23, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.993774, -0.002476, 113.100746, 0.006452, -0.000001, -0.001296, 20.030001, 0, 0, 1.000000, 1
24, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.960327, -0.009017, 339.303040, 0.007312, 0.000004, -0.001671, 12.720000, 0, 0, 1.000000, 1
25, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 505.910980, -0.997831, 1016.338135, -0.480652, -0.019738, -0.090656, 9.470000, 0, 0, 1.000000, 1
