Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.900269, -0.022238, 112.794891, 0.080782, -0.000008, -0.015397, 14.380000, 0, 0, 0.000000, 0
2, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.847900, -0.019147, 112.789230, -0.033668, 0.013443, -0.009524, 11.540000, 0, 0, 1.000000, 1
3, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.739502, -0.053869, 112.445595, 0.245745, -0.000091, -0.033385, 8.850000, 0, 0, 1.000000, 1
4, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 994.481079, -0.256863, 338.262726, 0.428438, -0.000225, -0.070524, 16.940001, 0, 0, 1.000000, 1
5, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.431030, -0.118111, 338.769836, 0.180609, -0.000052, -0.034973, 19.209999, 0, 0, 1.000000, 1
6, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.595947, -0.284172, 564.829285, 0.251657, -0.000097, -0.049157, 18.370001, 0, 0, 1.000000, 1
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.820068, -0.082605, 338.566895, -0.001877, 0.012950, -0.025693, 9.770000, 0, 0, 1.000000, 1
8, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.972412, -0.010699, 113.013626, 0.032105, -0.000000, -0.008463, 22.219999, 0, 0, 1.000000, 1
9, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 746.660522, -0.216491, 564.335815, 0.049801, 0.012452, -0.044404, 8.490000, 0, 0, 1.000000, 1
10, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.524780, -0.493291, 790.998108, 0.282534, -0.000123, -0.056000, 17.580000, 0, 0, 1.000000, 1
11, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.932343, -0.094826, 113.447784, -0.692087, 0.017311, -0.016794, 5.660000, 0, 0, 1.000000, 1
12, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 992.526001, -0.590731, 564.054321, 0.586236, -0.000438, -0.098543, 13.170000, 0, 0, 1.000000, 1
13, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 254.267899, -0.076736, 116.823929, -2.319953, -0.010354, -0.009904, 6.790000, 0, 0, 1.000000, 1
14, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 989.980347, -1.026063, 789.947327, 0.700935, -0.000623, -0.121139, 15.060000, 0, 0, 1.000000, 1
15, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 263.755890, -0.069124, 342.571777, -2.384133, -0.008077, 0.013307, 6.460000, 0, 0, 1.000000, 1
16, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.796387, -0.059863, 339.161652, 0.068176, -0.000014, -0.016366, 22.610001, 0, 0, 1.000000, 1
17, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 746.327881, -0.421082, 790.287537, 0.122751, 0.012093, -0.058246, 10.820000, 0, 0, 1.000000, 1
18, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 273.426636, -0.073392, 568.400696, -2.306842, -0.016949, -0.014934, 5.770000, 0, 0, 1.000000, 1
19, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.484741, -0.133329, 565.353210, 0.081893, -0.000022, -0.019742, 16.790001, 0, 0, 1.000000, 1
20, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 501.818268, -0.181700, 339.262573, -0.855301, 0.000170, -0.039363, 5.810000, 0, 0, 1.000000, 1
21, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 505.265198, -0.338083, 565.229065, -0.841930, -0.018095, -0.052513, 9.070000, 0, 0, 1.000000, 1
22, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 987.096191, -1.526559, 1016.071167, 0.752188, -0.000712, -0.132023, 23.889999, 0, 0, 1.000000, 1
23, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 280.768188, -0.148428, 796.205872, -1.375062, -0.015943, -0.026700, 6.020000, 0, 0, 1.000000, 1
24, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 745.993042, -0.666622, 1016.431335, 0.167447, 0.013099, -0.064772, 11.620000, 0, 0, 1.000000, 1
25, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 509.967438, -0.661528, 792.028259, -1.262847, -0.011642, -0.059696, 5.600000, 0, 0, 1.000000, 1
