Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.894958, -0.021973, 112.795403, 0.079823, 0.000003, -0.013948, 18.540001, 0, 0, 1.000000, 1
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.340485, -0.020452, 112.761826, -0.418953, -0.009833, -0.018971, 9.950000, 0, 0, 0.000000, 0
3, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.381287, -0.121526, 338.610748, 0.211725, -0.000050, -0.038892, 16.170000, 0, 0, 1.000000, 1
4, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.327209, -0.323413, 564.447815, 0.344863, -0.000164, -0.064436, 15.600000, 0, 0, 1.000000, 1
5, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 253.482040, -0.049884, 116.459763, -1.994517, -0.002740, -0.006351, 8.000000, 0, 0, 1.000000, 1
6, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.808044, -0.611477, 790.482971, 0.426438, -0.000255, -0.080925, 22.969999, 0, 0, 1.000000, 1
7, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.930542, -0.015624, 112.891357, 0.056024, -0.000004, -0.011002, 21.610001, 0, 0, 1.000000, 1
8, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.869568, -0.026448, 112.782791, 0.117775, -0.000021, -0.016877, 15.540000, 0, 0, 1.000000, 1
9, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.583374, -0.089275, 338.868439, 0.146444, -0.000037, -0.028766, 19.709999, 0, 0, 1.000000, 1
10, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 991.039429, -0.946759, 1016.640625, 0.463318, -0.000304, -0.088431, 17.520000, 0, 0, 1.000000, 1
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 500.141876, -0.112576, 338.584137, -0.522673, -0.031768, -0.040802, 12.100000, 0, 0, 1.000000, 1
12, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.971436, -0.010751, 112.974556, 0.030468, -0.000004, -0.008887, 19.590000, 0, 0, 1.000000, 1
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 502.244690, -0.275379, 564.411743, -0.521566, -0.043884, -0.052228, 12.490000, 0, 0, 1.000000, 1
14, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.189941, -0.142689, 338.619354, 0.269289, -0.000083, -0.044658, 14.710000, 0, 0, 1.000000, 1
15, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 744.916138, -0.365796, 564.523682, 0.395562, -0.000176, -0.069152, 15.930000, 0, 0, 1.000000, 1
16, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 504.738525, -0.430471, 790.430725, -0.557427, -0.047114, -0.027372, 10.000000, 0, 0, 1.000000, 1
17, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.881958, -0.232329, 564.917542, 0.222302, -0.000087, -0.043972, 19.570000, 0, 0, 1.000000, 1
18, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 261.761322, -0.043928, 342.404938, -2.056391, -0.030220, 0.010518, 6.900000, 0, 0, 1.000000, 1
19, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.927979, -0.421206, 791.087402, 0.251987, -0.000099, -0.050841, 21.750000, 0, 0, 1.000000, 1
20, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.198792, -0.671409, 790.561829, 0.473718, -0.000255, -0.085125, 18.700001, 0, 0, 1.000000, 1
21, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 506.800903, -0.554691, 1016.553833, -0.502147, -0.050113, -0.034267, 11.990000, 0, 0, 1.000000, 1
22, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.781128, -0.068422, 339.053375, 0.089799, -0.000041, -0.021676, 15.950000, 0, 0, 1.000000, 1
23, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.376099, -0.165584, 565.234802, 0.108721, -0.000049, -0.026397, 22.700001, 0, 0, 1.000000, 1
24, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 270.251770, -0.018958, 568.426270, -2.058961, -0.043940, 0.015586, 6.040000, 0, 0, 1.000000, 1
25, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.238770, -1.023833, 1016.717590, 0.511275, -0.000310, -0.092880, 15.340000, 0, 0, 1.000000, 1
