Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.877747, -0.026544, 112.637543, 0.068861, 0.000010, -0.016887, 13.040000, 0, 0, 1.000000, 1
2, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.876953, -0.025454, 112.753792, 0.098028, -0.000011, -0.016032, 11.620000, 0, 0, 1.000000, 1
3, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.344604, -0.148696, 338.276886, 0.225744, -0.000083, -0.047983, 12.410000, 0, 0, 1.000000, 1
4, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.932373, -0.015298, 112.911438, 0.056478, -0.000004, -0.010757, 21.400000, 0, 0, 1.000000, 1
5, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.263428, -0.139276, 338.525360, 0.249690, -0.000076, -0.044363, 10.480000, 0, 0, 1.000000, 1
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.879089, -0.029041, 112.556984, -0.227842, 0.014245, -0.016182, 7.960000, 0, 0, 1.000000, 1
7, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.232727, -0.384191, 564.164978, 0.349175, -0.000210, -0.071815, 19.830000, 0, 0, 1.000000, 1
8, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.517944, -0.093686, 338.204742, -0.197803, 0.008269, -0.031204, 11.500000, 0, 0, 1.000000, 1
9, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.044006, -0.365527, 564.353149, 0.389631, -0.000200, -0.071386, 11.150000, 0, 0, 1.000000, 1
10, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 252.007706, -0.137178, 114.411911, -1.283227, 0.017144, -0.012682, 6.450000, 0, 0, 0.000000, 0
11, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.334900, -0.683421, 790.358643, 0.478018, -0.000304, -0.089211, 14.950000, 0, 0, 1.000000, 1
12, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 499.145416, -0.228460, 563.997559, -0.195234, 0.006529, -0.042753, 11.420000, 0, 0, 1.000000, 1
13, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.356628, -1.052755, 1016.509644, 0.517799, -0.000360, -0.097386, 14.160000, 0, 0, 1.000000, 1
14, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.690491, -0.702360, 790.108948, 0.438533, -0.000343, -0.089244, 15.250000, 0, 0, 1.000000, 1
15, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.880188, -0.420176, 789.922424, -0.170986, 0.003060, -0.052275, 10.500000, 0, 0, 1.000000, 1
16, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 990.857605, -1.074573, 1016.248901, 0.486581, -0.000421, -0.098740, 21.430000, 0, 0, 1.000000, 1
17, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 257.497070, -0.034137, 340.272797, -1.390423, -0.009837, 0.025947, 8.360000, 0, 0, 1.000000, 1
18, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 500.547028, -0.630148, 1016.050537, -0.089444, 0.006017, -0.057002, 11.810000, 0, 0, 1.000000, 1
19, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.595703, -0.085490, 338.924316, 0.137744, -0.000029, -0.026821, 20.430000, 0, 0, 1.000000, 1
20, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.931641, -0.220442, 564.973511, 0.212882, -0.000068, -0.041827, 16.920000, 0, 0, 1.000000, 1
21, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.980103, -0.005858, 113.097549, 0.019297, 0.000002, -0.003291, 20.180000, 0, 0, 1.000000, 1
22, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 263.070312, 0.002550, 566.193359, -1.385313, -0.003343, -0.007101, 9.990000, 0, 0, 1.000000, 1
23, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 268.586243, 0.022194, 792.254578, -1.345001, 0.000780, 0.014745, 8.580000, 0, 0, 1.000000, 1
24, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1243.015381, -0.400974, 791.143738, 0.241745, -0.000075, -0.048658, 20.360001, 0, 0, 1.000000, 1
25, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.888672, -0.021682, 339.301361, 0.019873, 0.000008, -0.004121, 18.469999, 0, 0, 1.000000, 1
