Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.881226, -0.025924, 112.648010, 0.060659, 0.000012, -0.016278, 12.420000, 0, 0, 1.000000, 1
2, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.401367, -0.140189, 338.355225, 0.197948, -0.000056, -0.043524, 13.160000, 0, 0, 1.000000, 1
3, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.386108, -0.362005, 564.121033, 0.331852, -0.000192, -0.069602, 13.460000, 0, 0, 1.000000, 1
4, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.881104, -0.678185, 790.029053, 0.440177, -0.000353, -0.090277, 15.520000, 0, 0, 1.000000, 1
5, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.970215, -0.011107, 112.975624, 0.032407, -0.000000, -0.009158, 20.730000, 0, 0, 1.000000, 1
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.760742, -0.033571, 112.598434, -0.037496, 0.019257, -0.018124, 8.820000, 0, 0, 0.000000, 0
7, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 742.037842, -1.055401, 1016.166565, 0.490597, -0.000432, -0.100297, 23.410000, 0, 0, 1.000000, 1
8, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.774780, -0.068467, 339.071686, 0.087285, -0.000034, -0.020858, 18.740000, 0, 0, 1.000000, 1
9, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.906738, -0.020567, 112.827583, 0.077216, -0.000009, -0.014259, 18.760000, 0, 0, 1.000000, 1
10, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.650177, -0.129921, 338.347504, 0.033238, 0.020978, -0.039319, 11.780000, 0, 0, 1.000000, 1
11, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.459351, -0.110487, 338.809723, 0.173804, -0.000051, -0.033208, 22.870001, 0, 0, 1.000000, 1
12, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 251.218155, -0.120575, 113.496925, -1.003850, 0.007935, -0.010263, 7.150000, 0, 0, 1.000000, 1
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 497.348206, -0.303780, 564.230713, 0.071481, 0.019987, -0.055596, 12.690000, 0, 0, 1.000000, 1
14, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.381836, -0.161668, 565.255371, 0.104792, -0.000048, -0.025246, 23.100000, 0, 0, 1.000000, 1
15, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.650269, -0.269984, 564.867798, 0.246156, -0.000089, -0.047657, 21.660000, 0, 0, 1.000000, 1
16, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 496.988495, -0.535583, 790.173767, 0.086176, 0.014629, -0.068439, 10.250000, 0, 0, 1.000000, 1
17, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.600586, -0.473271, 791.037170, 0.276584, -0.000099, -0.054522, 21.660000, 0, 0, 1.000000, 1
18, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.967651, -0.011964, 112.950836, 0.033713, -0.000004, -0.009870, 14.160000, 0, 0, 1.000000, 1
19, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 496.815186, -0.868758, 1016.280029, 0.118564, 0.016282, -0.076018, 10.990000, 0, 0, 1.000000, 1
20, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 254.851242, -0.197192, 338.893188, -0.852988, 0.008458, -0.023605, 9.040000, 0, 0, 1.000000, 1
21, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 258.449615, -0.242285, 564.785889, -0.915296, 0.012125, 0.001915, 12.520000, 0, 0, 1.000000, 1
22, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 262.330658, -0.212071, 790.728699, -0.932784, 0.011843, 0.014938, 10.560000, 0, 0, 1.000000, 1
23, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.758728, -0.074024, 339.026581, 0.095461, -0.000043, -0.022780, 13.480000, 0, 0, 1.000000, 1
24, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 265.879578, -0.168250, 1016.915833, -0.863507, 0.014303, 0.006925, 9.200000, 0, 0, 1.000000, 1
25, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.329773, -0.175708, 565.207153, 0.115407, -0.000049, -0.027665, 18.200001, 0, 0, 1.000000, 1
