Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.889832, -0.023278, 112.782150, 0.085184, -0.000007, -0.014918, 19.930000, 0, 0, 1.000000, 1
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.931274, -0.015420, 112.899315, 0.055985, 0.000003, -0.010815, 20.690001, 0, 0, 1.000000, 1
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.954102, -0.046205, 112.650208, -0.212464, 0.020609, -0.027827, 8.240000, 0, 0, 0.000000, 0
4, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.363770, -0.124706, 338.644531, 0.208909, -0.000053, -0.038608, 20.240000, 0, 0, 1.000000, 1
5, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.973267, -0.009872, 112.990448, 0.029252, -0.000002, -0.008224, 20.900000, 0, 0, 1.000000, 1
6, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.348450, -0.318923, 564.546570, 0.323037, -0.000132, -0.060772, 19.360001, 0, 0, 1.000000, 1
7, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.572845, -0.176368, 338.310577, -0.165954, 0.025714, -0.046450, 10.680000, 0, 0, 1.000000, 1
8, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 499.122162, -0.395221, 564.151611, -0.119409, 0.029216, -0.062710, 11.390000, 0, 0, 1.000000, 1
9, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.792847, -0.063603, 339.082062, 0.084452, -0.000035, -0.020234, 16.150000, 0, 0, 1.000000, 1
10, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.922058, -0.017898, 112.652672, -0.024530, -0.000147, -0.013009, 13.000000, 0, 0, 1.000000, 1
11, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 252.498825, -0.119388, 114.414032, -1.408173, 0.017788, 0.000105, 5.370000, 0, 0, 0.000000, 0
12, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 257.914337, 0.003657, 340.146393, -1.273042, 0.017097, 0.061305, 7.740000, 0, 0, 1.000000, 1
13, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.908386, -0.594020, 790.535522, 0.411864, -0.000231, -0.078278, 19.170000, 0, 0, 1.000000, 1
14, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.580933, -0.089499, 338.862671, 0.150013, -0.000020, -0.029245, 17.330000, 0, 0, 1.000000, 1
15, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.864258, -0.234769, 564.915405, 0.225575, -0.000072, -0.044466, 19.110001, 0, 0, 1.000000, 1
16, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 263.110474, 0.280423, 566.010559, -1.269624, 0.022841, 0.077944, 10.180000, 0, 0, 1.000000, 1
17, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.527740, -0.682881, 790.254150, -0.061675, 0.034940, -0.069546, 18.150000, 0, 0, 1.000000, 1
18, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.898315, -0.425317, 791.085938, 0.254837, -0.000083, -0.051213, 20.469999, 0, 0, 1.000000, 1
19, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.797363, -0.108029, 338.293640, 0.054247, -0.000418, -0.036310, 12.160000, 0, 0, 1.000000, 1
20, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 746.381897, -0.287319, 564.148926, 0.144389, -0.000599, -0.054970, 17.469999, 0, 0, 1.000000, 1
21, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 745.697449, -0.528706, 790.166321, 0.198462, -0.000673, -0.066779, 18.219999, 0, 0, 1.000000, 1
22, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.411499, -0.154450, 565.265503, 0.101720, -0.000033, -0.024637, 21.920000, 0, 0, 1.000000, 1
23, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 991.187988, -0.921329, 1016.685852, 0.453017, -0.000280, -0.086891, 22.530001, 0, 0, 1.000000, 1
24, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 268.214050, 0.600501, 792.152771, -1.234830, 0.037345, 0.067048, 10.090000, 0, 0, 1.000000, 1
25, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 745.152649, -0.824648, 1016.322754, 0.179757, -0.001059, -0.082568, 13.620000, 0, 0, 1.000000, 1
