Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.912598, -0.019333, 112.836342, 0.071394, -0.000008, -0.013885, 19.889999, 0, 0, 0.000000, 0
2, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 251.756668, -0.119560, 114.273621, -1.239373, 0.005668, -0.012667, 7.330000, 0, 0, 1.000000, 1
3, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 257.149323, -0.049508, 340.145294, -1.378547, -0.029085, 0.027989, 9.110000, 0, 0, 1.000000, 1
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.922791, -0.016220, 112.886375, 0.061496, 0.000005, -0.010540, 23.969999, 0, 0, 1.000000, 1
5, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 262.969330, -0.020743, 565.900085, -1.412035, -0.014565, -0.015391, 7.760000, 0, 0, 1.000000, 1
6, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.510803, -0.096506, 338.743774, 0.181685, -0.000038, -0.033024, 15.950000, 0, 0, 1.000000, 1
7, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.613953, -0.267731, 564.684998, 0.291448, -0.000111, -0.054565, 18.510000, 0, 0, 1.000000, 1
8, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.492798, -0.106666, 338.820374, 0.165199, -0.000039, -0.032583, 23.680000, 0, 0, 1.000000, 1
9, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 993.323669, -0.513331, 790.732483, 0.365525, -0.000184, -0.069358, 18.930000, 0, 0, 1.000000, 1
10, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 991.795349, -0.803164, 1016.893494, 0.401169, -0.000217, -0.076808, 15.970000, 0, 0, 1.000000, 1
11, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.888702, -0.018949, 112.598000, -0.188394, 0.007757, -0.013733, 8.500000, 0, 0, 1.000000, 1
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.880859, -0.024588, 112.794037, 0.102775, -0.000012, -0.015615, 13.330000, 0, 0, 1.000000, 1
13, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 268.258942, -0.106384, 791.974609, -1.343253, -0.013992, -0.027489, 14.850000, 0, 0, 1.000000, 1
14, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.719727, -0.263700, 564.877136, 0.237023, -0.000088, -0.047098, 22.230000, 0, 0, 1.000000, 1
15, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.365753, -0.099958, 338.108795, -0.225418, 0.007689, -0.036677, 7.860000, 0, 0, 1.000000, 1
16, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.272034, -0.132753, 338.639191, 0.243299, -0.000066, -0.041589, 12.450000, 0, 0, 1.000000, 1
17, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.968994, -0.008137, 113.091743, 0.029754, 0.000003, -0.004781, 17.959999, 0, 0, 0.000000, 0
18, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 499.091309, -0.241274, 563.814331, -0.166383, -0.010409, -0.052803, 11.040000, 0, 0, 1.000000, 1
19, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.098022, -0.344002, 564.514771, 0.373405, -0.000170, -0.066465, 12.150000, 0, 0, 1.000000, 1
20, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.449463, -0.643280, 790.506958, 0.464687, -0.000271, -0.084728, 13.690000, 0, 0, 1.000000, 1
21, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.651031, -0.469502, 789.799683, -0.119526, -0.013171, -0.061946, 14.850000, 0, 0, 1.000000, 1
22, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.832397, -0.030858, 339.295715, 0.029836, 0.000020, -0.005996, 19.910000, 0, 0, 0.000000, 0
23, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.519043, -0.996008, 1016.656677, 0.505404, -0.000323, -0.093374, 15.410000, 0, 0, 1.000000, 1
24, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.707397, -0.464741, 791.046509, 0.267088, -0.000104, -0.053847, 22.770000, 0, 0, 1.000000, 1
25, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 500.219727, -0.714324, 1015.932129, -0.055433, -0.010973, -0.065395, 10.140000, 0, 0, 1.000000, 1
