Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.857239, -0.030452, 112.648537, 0.102855, 0.000070, -0.019115, 10.470000, 0, 0, 1.000000, 1
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.180267, -0.036584, 112.795074, -0.349644, -0.003488, -0.014793, 9.270000, 0, 0, 1.000000, 1
3, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 499.687653, -0.140504, 338.593536, -0.529022, -0.015650, -0.038099, 8.840000, 0, 0, 1.000000, 1
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 253.407806, -0.110428, 115.577103, -1.849368, 0.002376, -0.006885, 5.310000, 0, 0, 0.000000, 0
5, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.928955, -0.015908, 112.883759, 0.057786, -0.000004, -0.011603, 22.389999, 0, 0, 1.000000, 1
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.573486, -0.092219, 338.862457, 0.148458, -0.000038, -0.029743, 21.280001, 0, 0, 1.000000, 1
7, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.884216, -0.024702, 112.725716, 0.077563, 0.000003, -0.015336, 15.260000, 0, 0, 1.000000, 1
8, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 501.810944, -0.299368, 564.415894, -0.583815, -0.024087, -0.055239, 9.550000, 0, 0, 1.000000, 1
9, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.343323, -0.136436, 338.433655, 0.224111, -0.000061, -0.043560, 13.330000, 0, 0, 1.000000, 1
10, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.172668, -0.370968, 564.067383, 0.397776, -0.000243, -0.076691, 11.420000, 0, 0, 1.000000, 1
11, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.869507, -0.237960, 564.925293, 0.219421, -0.000075, -0.044205, 22.209999, 0, 0, 1.000000, 1
12, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 260.481049, -0.173282, 341.223206, -1.633461, -0.006732, -0.025588, 6.680000, 0, 0, 1.000000, 1
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 267.171173, -0.250907, 567.031311, -1.610223, -0.008427, -0.018117, 7.020000, 0, 0, 1.000000, 1
14, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.208008, -0.158989, 338.408722, 0.254383, 0.000063, -0.048202, 12.230000, 0, 0, 1.000000, 1
15, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 744.963074, -0.401242, 564.187866, 0.397330, -0.000025, -0.075700, 11.400000, 0, 0, 1.000000, 1
16, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.386597, -0.719184, 790.019531, 0.512494, -0.000412, -0.099162, 21.830000, 0, 0, 1.000000, 1
17, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.216187, -0.737544, 790.184021, 0.490190, -0.000126, -0.094180, 17.150000, 0, 0, 1.000000, 1
18, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 990.268555, -1.128890, 1016.164429, 0.555585, -0.000483, -0.107974, 23.780001, 0, 0, 1.000000, 1
19, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 504.126892, -0.539840, 790.256836, -0.529987, -0.021541, -0.063592, 9.060000, 0, 0, 1.000000, 1
20, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.977295, -0.006525, 113.096405, 0.022035, 0.000000, -0.003703, 20.270000, 0, 0, 1.000000, 1
21, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 273.275543, -0.333069, 793.354919, -1.472779, -0.023937, -0.008122, 7.580000, 0, 0, 1.000000, 1
22, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.929199, -0.427132, 791.096802, 0.248197, -0.000095, -0.050711, 22.070000, 0, 0, 1.000000, 1
23, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 506.481079, -0.820226, 1016.422791, -0.471736, -0.003348, -0.070896, 9.990000, 0, 0, 1.000000, 1
24, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.190857, -1.126426, 1016.333313, 0.530694, -0.000186, -0.102364, 15.860000, 0, 0, 1.000000, 1
25, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.873779, -0.024247, 339.300385, 0.022464, 0.000009, -0.004626, 19.559999, 0, 0, 1.000000, 1
