Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.261871, -0.015400, 112.609581, -0.369126, -0.008627, -0.016857, 9.310000, 0, 0, 0.000000, 0
2, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 499.526154, -0.123898, 338.244385, -0.411240, 0.003319, -0.037906, 11.440000, 0, 0, 1.000000, 1
3, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 500.999451, -0.298726, 564.018677, -0.336297, 0.005411, -0.047757, 15.370000, 0, 0, 1.000000, 1
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.855225, -0.031715, 112.548714, 0.082061, 0.000001, -0.019804, 13.430000, 0, 0, 0.000000, 0
5, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.680176, -0.067701, 112.021217, 0.238787, -0.000096, -0.041360, 5.560000, 0, 0, 1.000000, 1
6, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.274658, -0.162640, 338.302429, 0.231142, -0.000092, -0.048104, 19.190001, 0, 0, 0.000000, 0
7, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.160583, -0.394958, 564.169006, 0.344280, -0.000207, -0.070052, 20.360001, 0, 0, 1.000000, 1
8, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.976318, -0.008824, 113.015434, 0.027166, 0.000001, -0.007334, 23.590000, 0, 0, 1.000000, 1
9, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 745.303650, -0.324706, 337.602173, 0.491656, -0.000383, -0.090296, 12.300000, 0, 0, 1.000000, 1
10, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 253.340942, -0.073522, 116.082047, -1.885956, -0.003524, -0.011014, 6.720000, 0, 0, 1.000000, 1
11, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 502.843719, -0.454349, 790.048462, -0.443594, 0.000699, -0.029290, 11.300000, 0, 0, 1.000000, 1
12, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.636719, -0.705906, 790.132568, 0.433182, -0.000329, -0.087184, 19.610001, 0, 0, 1.000000, 1
13, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 990.830444, -1.068791, 1016.276001, 0.478785, -0.000401, -0.096195, 23.770000, 0, 0, 1.000000, 1
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 743.119995, -0.731592, 563.458496, 0.621081, -0.000605, -0.115490, 17.010000, 0, 0, 1.000000, 1
15, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.893066, -0.022306, 112.827332, 0.092708, -0.000005, -0.015054, 18.639999, 0, 0, 1.000000, 1
16, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.812988, -0.056767, 339.131470, 0.074506, -0.000023, -0.017840, 17.010000, 0, 0, 1.000000, 1
17, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 740.486572, -1.222675, 789.393799, 0.712099, -0.000798, -0.132753, 14.730000, 0, 0, 1.000000, 1
18, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 261.351410, -0.073810, 341.899750, -1.982415, -0.020036, 0.010805, 5.180000, 0, 0, 1.000000, 1
19, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 504.581116, -0.610744, 1016.183044, -0.458837, 0.003511, -0.050290, 14.590000, 0, 0, 1.000000, 1
20, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.380249, -0.116523, 338.817322, 0.191276, -0.000032, -0.034400, 23.530001, 0, 0, 1.000000, 1
21, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.475586, -0.137023, 565.318726, 0.088859, -0.000029, -0.021622, 20.440001, 0, 0, 1.000000, 1
22, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 737.570190, -1.766521, 1015.519287, 0.762273, -0.000912, -0.142523, 18.719999, 0, 0, 1.000000, 1
23, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.489868, -0.282763, 564.857727, 0.271127, -0.000088, -0.050039, 20.110001, 0, 0, 1.000000, 1
24, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 268.988220, -0.059229, 567.958557, -1.885236, 0.007188, -0.002672, 9.810000, 0, 0, 1.000000, 1
25, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.336792, -0.496556, 791.024231, 0.302755, -0.000111, -0.057465, 23.459999, 0, 0, 1.000000, 1
