Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.980438, -0.042461, 112.544205, -0.279553, 0.016674, -0.025288, 9.020000, 0, 0, 1.000000, 1
2, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.880493, -0.026411, 112.668648, 0.065467, -0.000051, -0.016291, 13.040000, 0, 0, 1.000000, 1
3, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.411316, -0.133880, 338.494720, 0.183388, -0.000151, -0.039141, 17.080000, 0, 0, 1.000000, 1
4, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.460815, -0.337481, 564.205200, 0.315023, -0.000324, -0.065126, 11.150000, 0, 0, 1.000000, 1
5, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.795319, -0.194062, 337.956024, -0.295135, 0.026022, -0.054132, 9.170000, 0, 0, 1.000000, 1
6, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 744.008789, -0.638404, 790.119141, 0.431020, -0.000507, -0.087035, 16.129999, 0, 0, 1.000000, 1
7, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 742.205078, -1.002126, 1016.259644, 0.479452, -0.000584, -0.096776, 22.620001, 0, 0, 1.000000, 1
8, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 252.617584, -0.098879, 114.642273, -1.473106, 0.009360, 0.002055, 5.220000, 0, 0, 0.000000, 0
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.930420, -0.013866, 112.914146, 0.057554, -0.000003, -0.009402, 16.889999, 0, 0, 1.000000, 1
10, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 499.798157, -0.420020, 563.656494, -0.200527, 0.010767, -0.070650, 14.700000, 0, 0, 1.000000, 1
11, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.962402, -0.014071, 112.931496, 0.039978, -0.000003, -0.011426, 16.940001, 0, 0, 1.000000, 1
12, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 258.344574, 0.031064, 340.363922, -1.364342, 0.003636, 0.059925, 6.830000, 0, 0, 0.000000, 0
13, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.505493, -0.095009, 338.675171, 0.208186, -0.000054, -0.036981, 7.790000, 0, 0, 1.000000, 1
14, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.511108, -0.281156, 564.698792, 0.305554, -0.000118, -0.057574, 16.379999, 0, 0, 1.000000, 1
15, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.914673, -0.019202, 112.853661, 0.070302, -0.000006, -0.013368, 18.129999, 0, 0, 1.000000, 1
16, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.728882, -0.080651, 339.034760, 0.096180, -0.000043, -0.022730, 21.870001, 0, 0, 1.000000, 1
17, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 263.896912, 0.305788, 566.213440, -1.375198, 0.008351, 0.075988, 9.070000, 0, 0, 1.000000, 1
18, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 500.506744, -0.730993, 789.599731, -0.143435, 0.011897, -0.080259, 15.850000, 0, 0, 1.000000, 1
19, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 501.136078, -1.073570, 1015.742615, -0.132029, 0.009518, -0.098247, 15.620000, 0, 0, 1.000000, 1
20, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 993.224365, -0.523959, 790.865662, 0.337279, -0.000142, -0.064776, 16.650000, 0, 0, 1.000000, 1
21, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.298950, -0.181108, 565.218750, 0.114760, -0.000050, -0.027181, 21.100000, 0, 0, 1.000000, 1
22, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.505493, -0.103483, 338.849976, 0.160237, -0.000035, -0.031127, 21.150000, 0, 0, 1.000000, 1
23, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.752075, -0.254793, 564.905396, 0.232624, -0.000078, -0.045585, 18.719999, 0, 0, 1.000000, 1
24, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.757080, -0.449949, 791.074951, 0.262497, -0.000097, -0.052398, 20.010000, 0, 0, 1.000000, 1
25, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 269.234619, 0.685772, 792.261780, -1.312143, 0.015491, 0.101082, 8.140000, 0, 0, 1.000000, 1
