Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.907898, -0.019640, 112.757980, 0.049820, 0.000007, -0.012323, 18.799999, 0, 0, 1.000000, 1
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.928711, -0.016002, 112.892395, 0.058723, -0.000004, -0.011522, 21.709999, 0, 0, 1.000000, 1
3, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.459717, -0.123316, 338.301025, 0.204326, -0.000061, -0.044051, 11.290000, 0, 0, 1.000000, 1
4, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.580078, -0.089391, 338.904938, 0.140267, -0.000026, -0.027899, 22.809999, 0, 0, 1.000000, 1
5, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 251.119278, -0.128768, 113.606201, -0.941914, 0.036025, 0.010097, 7.210000, 0, 0, 1.000000, 1
6, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.970581, -0.011134, 112.992149, 0.033273, -0.000001, -0.009034, 19.639999, 0, 0, 1.000000, 1
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 255.679443, 0.011757, 339.255219, -1.291593, 0.059756, 0.085601, 5.420000, 0, 0, 1.000000, 1
8, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 260.923309, 0.217665, 564.837219, -1.279037, 0.075265, 0.024064, 8.080000, 0, 0, 1.000000, 1
9, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 265.708862, 0.291491, 790.857239, -1.132147, 0.083147, 0.009318, 13.040000, 0, 0, 1.000000, 1
10, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.780396, -0.065345, 339.117004, 0.078684, -0.000020, -0.018776, 19.389999, 0, 0, 1.000000, 1
11, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.904663, -0.228975, 564.946838, 0.216656, -0.000072, -0.043288, 17.850000, 0, 0, 1.000000, 1
12, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.972290, -0.415621, 791.115479, 0.246347, -0.000081, -0.050235, 22.260000, 0, 0, 1.000000, 1
13, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.388977, -0.352933, 564.105347, 0.357833, -0.000227, -0.073032, 18.969999, 0, 0, 1.000000, 1
14, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.594208, -0.075831, 112.303146, -0.212829, 0.035503, -0.048770, 5.540000, 0, 0, 1.000000, 1
15, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.930176, -0.016400, 112.927895, 0.069484, -0.000003, -0.012264, 11.120000, 0, 0, 1.000000, 1
16, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.964569, -0.345827, 337.803619, -0.165923, 0.064892, -0.084732, 8.830000, 0, 0, 1.000000, 1
17, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 498.279449, -0.764792, 563.292786, -0.201940, 0.094343, -0.121696, 7.120000, 0, 0, 1.000000, 1
18, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 268.221283, 0.363605, 1016.931152, -1.120332, 0.132136, -0.000343, 6.740000, 0, 0, 1.000000, 1
19, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 498.857452, -1.274132, 789.144897, -0.111064, 0.094818, -0.136710, 15.060000, 0, 0, 1.000000, 1
20, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 499.153015, -1.944428, 1015.324463, -0.124667, 0.128850, -0.147448, 14.720000, 0, 0, 1.000000, 1
21, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.810608, -0.676298, 790.086975, 0.448070, -0.000356, -0.090460, 21.830000, 0, 0, 1.000000, 1
22, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 990.949524, -1.051325, 1016.234253, 0.490645, -0.000419, -0.099036, 23.620001, 0, 0, 1.000000, 1
23, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.424683, -0.149214, 565.304871, 0.093926, -0.000027, -0.022591, 18.559999, 0, 0, 1.000000, 1
24, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.550598, -0.092629, 338.993774, 0.145523, -0.000028, -0.027651, 11.730000, 0, 0, 1.000000, 1
25, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.914246, -0.215157, 565.173462, 0.166108, -0.000020, -0.033538, 16.900000, 0, 0, 1.000000, 1
