Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.920410, -0.016866, 112.885368, 0.064487, -0.000006, -0.010844, 23.760000, 0, 0, 1.000000, 1
2, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.505920, -0.095959, 338.781677, 0.176142, -0.000032, -0.031725, 17.740000, 0, 0, 1.000000, 1
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.116547, 0.307090, 112.521591, -0.557618, -0.080019, -0.038984, 5.290000, 0, 0, 0.000000, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 252.981140, -0.046286, 115.219101, -1.720088, -0.021415, -0.003786, 5.660000, 0, 0, 1.000000, 1
5, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 500.300049, 0.099004, 338.275421, -0.606790, -0.080306, -0.070136, 9.440000, 0, 0, 1.000000, 1
6, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.973999, -0.009575, 112.971451, 0.025496, -0.000004, -0.007894, 13.930000, 0, 0, 1.000000, 1
7, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.625977, -0.262614, 564.691162, 0.292008, -0.000099, -0.054134, 16.389999, 0, 0, 1.000000, 1
8, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 260.568237, 0.164850, 340.857727, -1.859319, -0.097091, 0.042290, 5.650000, 0, 0, 1.000000, 1
9, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 502.748047, -0.217541, 564.133240, -0.666048, -0.076037, -0.087684, 9.930000, 0, 0, 1.000000, 1
10, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 505.375031, -0.597626, 790.087646, -0.635525, -0.060858, -0.094885, 10.680000, 0, 0, 1.000000, 1
11, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.954956, -0.017977, 112.849251, 0.045406, -0.000014, -0.014308, 13.520000, 0, 0, 0.000000, 0
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.844299, -0.032476, 112.632660, 0.114363, -0.003897, -0.020462, 9.130000, 0, 0, 1.000000, 1
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 267.794128, 0.441523, 566.573120, -1.690271, -0.110156, 0.099212, 7.190000, 0, 0, 1.000000, 1
14, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.093872, -0.178603, 338.233124, 0.304218, -0.009065, -0.057076, 8.300000, 0, 0, 1.000000, 1
15, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 993.309753, -0.512026, 790.688538, 0.381931, -0.000180, -0.072009, 16.730000, 0, 0, 1.000000, 1
16, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.676514, -0.100054, 338.926941, 0.116904, -0.000066, -0.027687, 22.379999, 0, 0, 1.000000, 1
17, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 744.623657, -0.461422, 564.032349, 0.451926, -0.013365, -0.086549, 12.010000, 0, 0, 1.000000, 1
18, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 508.407990, -1.014665, 1016.223816, -0.612556, -0.110893, -0.111346, 8.320000, 0, 0, 1.000000, 1
19, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.160034, -0.221057, 565.106995, 0.138634, -0.000077, -0.032733, 22.219999, 0, 0, 1.000000, 1
20, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 742.665344, -0.838503, 790.021912, 0.536761, -0.016122, -0.103707, 15.480000, 0, 0, 1.000000, 1
21, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.794556, -0.067158, 338.986542, 0.098877, -0.000065, -0.024086, 8.400000, 0, 0, 1.000000, 1
22, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 274.456146, 0.948617, 792.665588, -1.617438, -0.058839, 0.080497, 11.920000, 0, 0, 1.000000, 1
23, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 991.708618, -0.814458, 1016.842590, 0.420991, -0.000223, -0.080469, 19.860001, 0, 0, 1.000000, 1
24, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 740.328064, -1.312000, 1016.161926, 0.580137, 0.007737, -0.111596, 14.680000, 0, 0, 1.000000, 1
25, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.342651, -0.176786, 565.159973, 0.125054, -0.000075, -0.030325, 17.309999, 0, 0, 1.000000, 1
