Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.883850, -0.024043, 112.760361, 0.089250, -0.000007, -0.015238, 14.650000, 0, 0, 1.000000, 1
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.931152, -0.015843, 112.909821, 0.058029, 0.000001, -0.011161, 21.600000, 0, 0, 1.000000, 1
3, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.301880, -0.135092, 338.504944, 0.242714, -0.000080, -0.044076, 12.210000, 0, 0, 1.000000, 1
4, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.596069, -0.085782, 338.950500, 0.131639, -0.000013, -0.025889, 23.620001, 0, 0, 1.000000, 1
5, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.861176, -0.031302, 112.565163, -0.212642, 0.020241, -0.014317, 8.770000, 0, 0, 0.000000, 0
6, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.455444, -0.110311, 338.086792, -0.240468, 0.021477, -0.036743, 8.940000, 0, 0, 1.000000, 1
7, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.959717, -0.216209, 565.002380, 0.205038, -0.000059, -0.040493, 16.190001, 0, 0, 1.000000, 1
8, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1243.074951, -0.391468, 791.172791, 0.233549, -0.000068, -0.047254, 19.889999, 0, 0, 1.000000, 1
9, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.125671, -0.356926, 564.385681, 0.370147, -0.000189, -0.069128, 15.840000, 0, 0, 1.000000, 1
10, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.501343, -0.663998, 790.384338, 0.456141, -0.000296, -0.086086, 16.490000, 0, 0, 1.000000, 1
11, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 499.310486, -0.245631, 563.700623, -0.195643, -0.001061, -0.053058, 10.100000, 0, 0, 1.000000, 1
12, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.916748, -0.017918, 112.782745, 0.040352, 0.000010, -0.011169, 19.459999, 0, 0, 1.000000, 1
13, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.985474, -0.004622, 113.099266, 0.014253, 0.000000, -0.002536, 22.330000, 0, 0, 1.000000, 1
14, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 251.965668, -0.109125, 114.680969, -1.306774, 0.014793, -0.011137, 7.770000, 0, 0, 1.000000, 1
15, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 257.618256, 0.007739, 340.566040, -1.428614, -0.019971, 0.021141, 8.390000, 0, 0, 1.000000, 1
16, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.956787, -0.483769, 789.625671, -0.111723, -0.002334, -0.064235, 14.600000, 0, 0, 1.000000, 1
17, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 263.131287, 0.062251, 566.506165, -1.310709, -0.014965, 0.008451, 9.720000, 0, 0, 1.000000, 1
18, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.539856, -0.108371, 338.431213, 0.168253, -0.000045, -0.038014, 12.760000, 0, 0, 1.000000, 1
19, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.630737, -0.310497, 564.203247, 0.313639, -0.000182, -0.065989, 16.160000, 0, 0, 1.000000, 1
20, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 268.578033, 0.120163, 792.539062, -1.340831, 0.000715, 0.016126, 7.330000, 0, 0, 1.000000, 1
21, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 993.218384, -0.608225, 790.175415, 0.410802, -0.000323, -0.084700, 21.250000, 0, 0, 1.000000, 1
22, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.607544, -1.021602, 1016.533997, 0.497016, -0.000351, -0.094514, 17.469999, 0, 0, 1.000000, 1
23, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.916260, -0.016971, 339.302673, 0.015046, 0.000011, -0.003193, 18.250000, 0, 0, 1.000000, 1
24, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 991.504578, -0.960643, 1016.324036, 0.453288, -0.000388, -0.093298, 23.850000, 0, 0, 1.000000, 1
25, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 500.425537, -0.693676, 1015.766235, -0.064306, -0.001321, -0.045101, 14.430000, 0, 0, 1.000000, 1
