Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.889526, -0.023659, 112.748283, 0.075872, -0.000000, -0.015025, 17.879999, 0, 0, 1.000000, 1
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.930664, -0.015640, 112.897446, 0.057998, -0.000006, -0.011204, 20.309999, 0, 0, 1.000000, 1
3, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 252.428391, -0.120687, 114.512131, -1.394356, 0.004271, -0.004289, 5.710000, 0, 0, 0.000000, 0
4, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.389832, -0.126479, 338.574951, 0.200009, -0.000049, -0.039133, 18.580000, 0, 0, 1.000000, 1
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 258.165375, -0.349779, 340.236206, -1.381778, 0.055127, -0.064313, 9.410000, 0, 0, 1.000000, 1
6, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.765808, -0.053699, 111.868141, -0.006447, 0.000096, -0.035684, 5.020000, 0, 0, 0.000000, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.321289, -0.266452, 337.405121, 0.219532, -0.000189, -0.072762, 13.160000, 0, 0, 1.000000, 1
8, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.236938, -0.593812, 563.199890, 0.305045, -0.000340, -0.092238, 14.340000, 0, 0, 1.000000, 1
9, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.396729, -0.325142, 564.426331, 0.320783, -0.000147, -0.062682, 17.200001, 0, 0, 1.000000, 1
10, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.956238, -0.609882, 790.391418, 0.415909, -0.000260, -0.081334, 18.780001, 0, 0, 1.000000, 1
11, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.969116, -0.011764, 112.986526, 0.034915, -0.000002, -0.009476, 21.820000, 0, 0, 1.000000, 1
12, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.580933, -0.089187, 338.895538, 0.144757, -0.000033, -0.028320, 19.330000, 0, 0, 1.000000, 1
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 263.609192, -0.525472, 566.199829, -1.271887, 0.053100, -0.028302, 10.100000, 0, 0, 1.000000, 1
14, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.886047, -0.987704, 789.142578, 0.374928, -0.000463, -0.106249, 14.960000, 0, 0, 1.000000, 1
15, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 268.685364, -0.689808, 792.354919, -1.224334, 0.038133, -0.035671, 8.230000, 0, 0, 1.000000, 1
16, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.897339, -0.227715, 564.972595, 0.211434, -0.000071, -0.041851, 19.600000, 0, 0, 1.000000, 1
17, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.943939, -0.042254, 112.640709, -0.235463, 0.026346, -0.020914, 6.840000, 0, 0, 0.000000, 0
18, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.662048, -0.132720, 338.356445, -0.180452, 0.029199, -0.034097, 10.330000, 0, 0, 1.000000, 1
19, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 742.627319, -1.447349, 1015.283203, 0.355183, -0.002249, -0.126422, 15.700000, 0, 0, 1.000000, 1
20, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 991.217590, -0.949862, 1016.538208, 0.459463, -0.000318, -0.090293, 23.690001, 0, 0, 1.000000, 1
21, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 499.236694, -0.303737, 564.247498, -0.153506, 0.043392, -0.045394, 10.300000, 0, 0, 1.000000, 1
22, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.772095, -0.067438, 339.115021, 0.079403, -0.000026, -0.018936, 23.400000, 0, 0, 1.000000, 1
23, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.900238, -0.490549, 790.345703, -0.103140, 0.034285, -0.052320, 12.930000, 0, 0, 1.000000, 1
24, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.413208, -0.151864, 565.303284, 0.094844, -0.000037, -0.022745, 20.629999, 0, 0, 1.000000, 1
25, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.989502, -0.407105, 791.146484, 0.239336, -0.000092, -0.048161, 17.719999, 0, 0, 1.000000, 1
