Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.691772, -0.061596, 112.410141, 0.314080, -0.000156, -0.037764, 8.850000, 0, 0, 0.000000, 0
2, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1494.154297, -0.571947, 563.859680, -0.197058, 0.000383, -0.096176, 18.240000, 0, 0, 1.000000, 1
3, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.634766, -0.244192, 338.019043, -0.071673, 0.000153, -0.070074, 13.040000, 0, 0, 1.000000, 1
4, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.762817, -0.047666, 112.421509, 0.114874, -0.000070, -0.032297, 9.250000, 0, 0, 0.000000, 0
5, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1494.779419, -0.984651, 789.836609, -0.118709, 0.000220, -0.111972, 19.280001, 0, 0, 1.000000, 1
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 259.257446, -0.054134, 121.463417, -5.035996, 0.025332, 0.005778, 6.880000, 0, 0, 0.000000, 0
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 279.989136, 0.021347, 346.467621, -5.385486, 0.026670, 0.033716, 6.720000, 0, 0, 0.000000, 0
8, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 300.874512, 0.224411, 571.029541, -5.391378, -0.007563, 0.022361, 8.030000, 0, 0, 0.000000, 0
9, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1243.105957, -0.298257, 338.123413, 0.546257, -0.000373, -0.083921, 14.400000, 0, 0, 0.000000, 0
10, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1240.660767, -0.691871, 563.920410, 0.711483, -0.000618, -0.115169, 15.920000, 0, 0, 0.000000, 0
11, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 321.747833, 0.281842, 795.999573, -5.294697, 0.005174, 0.012863, 14.180000, 0, 0, 0.000000, 0
12, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.864624, -0.028489, 112.764313, 0.122735, -0.000021, -0.019868, 10.080000, 0, 0, 0.000000, 0
13, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.265167, 0.147007, 113.060181, -0.381680, -0.062155, -0.029655, 7.520000, 0, 0, 0.000000, 0
14, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1495.163330, -1.443891, 1015.984741, -0.074495, 0.000113, -0.119736, 20.240000, 0, 0, 0.000000, 0
15, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 510.403809, -0.018114, 347.822998, -5.270736, -0.002719, -0.034503, 6.570000, 0, 0, 0.000000, 0
16, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 343.097137, 0.383643, 1021.174744, -5.334472, 0.048260, 0.020631, 12.850000, 0, 0, 0.000000, 0
17, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1237.645508, -1.187395, 789.878662, 0.808132, -0.000781, -0.135116, 20.730000, 0, 0, 0.000000, 0
18, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.654419, -0.059959, 113.035126, -0.331192, -0.005311, -0.017078, 7.070000, 0, 0, 0.000000, 0
19, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.231384, -0.143543, 338.802216, 0.214394, -0.000053, -0.039209, 18.660000, 0, 0, 0.000000, 0
20, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 530.958069, -0.013122, 572.703064, -5.272405, 0.008047, -0.012296, 5.430000, 0, 0, 0.000000, 0
21, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1234.350708, -1.739766, 1016.006287, 0.853611, -0.000877, -0.144483, 22.870001, 0, 0, 0.000000, 0
22, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 748.906494, -0.139520, 339.134308, -0.204346, -0.005643, -0.020161, 16.320000, 0, 0, 0.000000, 0
23, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 552.280884, 0.116125, 797.794067, -5.458062, -0.006267, 0.032933, 5.080000, 0, 0, 0.000000, 0
24, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.312927, -0.312938, 564.975830, 0.240614, -0.000052, -0.045947, 23.650000, 0, 0, 0.000000, 0
25, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 574.007874, 0.150458, 1022.884399, -5.467362, -0.019652, 0.011265, 7.880000, 0, 0, 0.000000, 0
