idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,9.38,0,9.38,0,0,20
2,1,0,0,22.92,0,22.92,0,1.0,20
3,3,0,1,17.08,0,17.08,0,1.0,20
4,5,0,0,14.86,0,14.86,0,0,20
5,4,0,0,13.67,0,13.67,0,0,20
6,5,0,1,21.85,0,21.85,0,1.0,20
7,6,0,0,6.28,0,6.28,0,0,20
8,1,0,1,17.98,0,17.98,0,1.0,20
9,2,0,0,13.13,0,13.13,0,1.0,20
10,3,0,2,21.83,0,21.83,0,1.0,20
11,2,0,1,6.57,0,6.57,1,1.0,20
12,4,0,1,20.48,0,20.48,2,1.0,20
13,2,0,2,6.37,0,6.37,3,1.0,20
14,2,0,3,6.51,0,6.51,4,1.0,20
15,1,0,2,7.85,0,7.85,5,1.0,20
16,3,0,3,13.17,0,13.17,6,1.0,20
17,5,0,2,19.19,0,19.19,7,1.0,20
18,4,0,2,19.99,0,19.99,8,1.0,20
19,1,0,3,6.92,0,6.92,9,1.0,20
20,4,0,3,21.94,0,21.94,10,1.0,20
