idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,13.65,0,13.65,0,1.0,20
2,5,0,0,7.99,0,7.99,0,0,20
3,1,0,0,23.47,0,23.47,0,1.0,20
4,6,0,1,12.17,0,12.17,0,1.0,20
5,1,0,1,13.39,0,13.39,0,1.0,20
6,2,0,0,17.34,0,17.34,1,0,20
7,3,0,0,11.32,0,11.32,2,0,20
8,2,0,1,19.73,0,19.73,3,0,20
9,3,0,1,11.3,0,11.3,4,0,20
10,2,0,2,22.18,0,22.18,5,0,20
11,3,0,2,23.53,0,23.53,6,0,20
12,5,0,1,11.25,0,11.25,7,0,20
13,5,0,2,11.43,0,11.43,8,0,20
14,2,0,3,22.61,0,22.61,9,0,20
15,4,0,0,7.15,0,7.15,10,0,20
