idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,16.09,0,16.09,0,0,20
2,3,0,0,18.92,0,18.92,0,1.0,20
3,3,0,1,5.59,0,5.59,0,1.0,20
4,5,0,0,16.69,0,16.69,0,0,20
5,6,0,0,22.01,0,22.01,0,0,20
6,1,0,0,15.87,0,15.87,1,0,20
7,2,0,1,21.78,0,21.78,2,0,20
8,1,0,1,20.75,0,20.75,3,0,20
9,5,0,1,18.27,0,18.27,4,0,20
10,6,0,1,23.27,0,23.27,5,0,20
11,3,0,2,12.22,0,12.22,6,1.0,20
12,4,0,0,7.01,0,7.01,7,0,20
13,4,0,1,9.93,0,9.93,8,0,20
14,4,0,2,10.94,0,10.94,9,0,20
15,4,0,3,17.66,0,17.66,10,0,20
