idx,seq,group,emerg,weight,size(ft)
6,1,0,0,15.7,20
7,2,0,0,13.5,20
8,3,0,0,13.44,20
9,4,0,0,6.99,20
10,5,0,0,21.75,20
11,6,0,0,21.73,20
12,7,0,0,20.32,20
13,8,0,0,13.35,20
14,9,0,0,17.25,20
15,10,0,0,19.53,20
16,11,0,0,16.42,20
17,12,0,0,23.56,20
18,13,0,0,10.23,20
19,14,0,0,13.38,20
20,15,0,0,5.8,20
21,16,0,0,9.26,20
22,17,0,0,17.13,20
23,18,0,0,11.28,20
24,19,0,0,13.91,20
25,20,0,0,13.81,20
26,21,0,0,22.9,20
27,22,0,0,17.26,20
28,23,0,0,13.22,20
29,24,0,0,5.04,20
30,25,0,0,23.03,20
31,26,0,0,7.86,20
32,27,0,0,5.95,20
33,28,0,0,23.21,20
34,29,0,0,21.93,20
35,30,0,0,20.61,20
36,31,0,0,12.17,20
37,32,0,0,7.03,20
38,33,0,0,14.41,20
39,34,0,0,17.25,20
40,35,0,0,6.85,20
