idx,seq,group,emerg,weight,size(ft)
6,1,0,0,16.94,20
7,2,0,0,20.05,20
8,3,0,0,10.97,20
9,4,0,0,13.21,20
10,5,0,0,5.69,20
11,6,0,0,9.19,20
12,7,0,0,5.11,20
13,8,0,0,17.88,20
14,9,0,0,19.2,20
15,10,0,0,8.99,20
16,11,0,0,20.76,20
17,12,0,0,21.55,20
18,13,0,0,5.45,20
19,14,0,0,16.66,20
20,15,0,0,11.9,20
21,16,0,0,20.99,20
22,17,0,0,6.34,20
23,18,0,0,18.24,20
24,19,0,0,10.01,20
25,20,0,0,17.28,20
26,21,0,0,17.39,20
27,22,0,0,7.0,20
28,23,0,0,12.38,20
29,24,0,0,18.27,20
30,25,0,0,8.11,20
31,26,0,0,22.42,20
32,27,0,0,18.98,20
33,28,0,0,14.87,20
34,29,0,0,19.07,20
35,30,0,0,19.41,20
36,31,0,0,8.77,20
37,32,0,0,23.73,20
38,33,0,0,22.23,20
39,34,0,0,14.64,20
40,35,0,0,21.33,20
